time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
61,2.24519,22164.6,1,0,1.95645,0.00583598,2.00027,4,0.00018,0,0.000121348
62,2.32078,22167.1,1,0,2.00027,0.00594447,2.00028,4,0.00018,0,0.000120083
63,2.39608,22169.2,1,0,2.06029,0.00605919,2.0003,4,0.00018,0,0.000118674
64,2.47109,22171.1,1,0,2.12326,0.00617764,2.00032,4,0.00018,0,0.000117212
65,2.54582,22172.7,1,0,2.15868,0.00629235,2.00034,4,0.00018,0,0.000115924
66,2.62026,22174.1,1,0,2.20197,0.0064108,2.00037,4,0.00018,0,0.000114581
67,2.69441,22175.3,1,0,2.28132,0.00654041,2.00041,4,0.00018,0,0.000112977
68,2.76828,22176.3,1,0,2.45337,0.00669716,2.00044,4,0.00018,0,0.000110707
69,2.84187,22177,1,0,2.57134,0.00684899,2.00048,4,0.00018,0,0.000108697
70,2.91517,22177.7,1,0,2.68538,0.00700572,2.00053,4,0.00018,0,0.000106673
71,2.9882,22178.1,1,0,2.75696,0.00715754,2.00057,4,0.00018,0,0.000104881
72,3.06095,22178.5,1,0,2.83387,0.00731426,2.00062,4,0.00018,0,0.000103067
73,3.13341,22178.7,1,0,2.87575,0.00746605,2.00068,4,0.00018,0,0.000101462
74,3.2056,22178.8,1,0,3.00721,0.00764233,2.00074,4,0.00018,0,9.93968e-05
75,3.27752,22178.8,1,0,3.0095,0.00779288,2.0008,4,0.00018,0,9.79979e-05
76,3.34916,22178.7,1,0,3.12397,0.00797158,2.00087,4,0.00018,0,9.6085e-05
77,3.42052,22178.6,1,0,3.21554,0.00815028,2.00093,4,0.00018,0,9.42817e-05
78,3.49162,22178.3,1,0,3.2888,0.00832896,2.00101,4,0.00018,0,9.25791e-05
79,3.56244,22178,1,0,3.3474,0.00850764,2.00108,4,0.00018,0,9.09693e-05
80,3.63299,22177.6,1,0,3.39429,0.0086863,2.00116,4,0.00018,0,8.94453e-05
81,3.63484,22177.1,0,0,3.44641,0.00886861,2.00124,4,0.00018,0,8.7938e-05
82,3.63669,22176.6,0,0,3.4881,0.00905091,2.00133,4,0.00018,0,8.65095e-05
83,3.63855,22176,0,0,3.52146,0.0092332,2.00141,4,0.00018,0,8.5154e-05
84,3.6404,22175.4,0,0,3.54814,0.00941549,2.00149,4,0.00018,0,8.38664e-05
85,3.64225,22174.8,0,0,3.57436,0.00959898,2.00157,4,0.00018,0,8.26234e-05
86,3.6441,22174.1,0,0,3.6002,0.00978367,2.00165,4,0.00018,0,8.14228e-05
87,3.64594,22173.3,0,0,3.67908,0.00998291,2.00174,4,0.00018,0,8.00724e-05
88,3.64779,22172.6,0,0,3.74219,0.0101821,2.00182,4,0.00018,0,7.87919e-05
89,3.64964,22171.8,0,0,3.73446,0.0103668,2.0019,4,0.00018,0,7.77708e-05
90,3.65148,22171,0,0,3.62079,0.0105246,2.00198,4,0.00018,0,7.71486e-05
91,3.65332,22170.2,0,0,3.52985,0.0106824,2.00207,4,0.00018,0,7.65485e-05
92,3.65516,22169.3,0,0,3.4571,0.0108402,2.00215,4,0.00018,0,7.59695e-05
93,3.65701,22168.5,0,0,3.45277,0.0110114,2.00223,4,0.00018,0,7.52412e-05
94,3.65885,22167.7,0,0,3.49319,0.0111936,2.00231,4,0.00018,0,7.44062e-05
95,3.66068,22166.8,0,0,3.56926,0.0113867,2.0024,4,0.00018,0,7.34747e-05
96,3.66252,22165.9,0,0,3.64465,0.0115834,2.00248,4,0.00018,0,7.25418e-05
97,3.66436,22165,0,0,3.70496,0.0117802,2.00256,4,0.00018,0,7.16504e-05
98,3.66619,22164.1,0,0,3.73867,0.0119733,2.00265,4,0.00018,0,7.08384e-05
99,3.66803,22163.1,0,0,3.78018,0.01217,2.00273,4,0.00018,0,7.00209e-05
100,3.66986,22162.2,0,0,3.81338,0.0123667,2.00281,4,0.00018,0,6.92379e-05
101,3.67169,22161.2,0,0,3.78655,0.01255,2.0029,4,0.00018,0,6.86265e-05
102,3.67353,22160.2,0,0,3.85234,0.0127552,2.00298,4,0.00018,0,6.78148e-05
103,3.67536,22159.2,0,0,3.90497,0.0129603,2.00306,4,0.00018,0,6.70378e-05
104,3.67718,22158.2,0,0,3.89383,0.0131521,2.00315,4,0.00018,0,6.64235e-05
105,3.67901,22157.2,0,0,3.85091,0.0133354,2.00323,4,0.00018,0,6.59141e-05
106,3.68084,22156.2,0,0,3.85058,0.0135272,2.00331,4,0.00018,0,6.5342e-05
107,3.68266,22155.2,0,0,3.80657,0.0137081,2.0034,4,0.00018,0,6.48929e-05
108,3.68449,22154.2,0,0,3.77137,0.0138889,2.00348,4,0.00018,0,6.44588e-05
109,3.68631,22153.2,0,0,3.7432,0.0140697,2.00357,4,0.00018,0,6.40391e-05
110,3.68814,22152.2,0,0,3.63759,0.0142298,2.00365,4,0.00018,0,6.38201e-05
111,3.68996,22151.2,0,0,3.55311,0.0143898,2.00373,4,0.00018,0,6.36069e-05
112,3.69178,22150.2,0,0,3.49533,0.0145523,2.00382,4,0.00018,0,6.33777e-05
113,3.6936,22149.2,0,0,3.4491,0.0147148,2.0039,4,0.00018,0,6.31547e-05
114,3.69541,22148.3,0,0,3.41212,0.0148773,2.00399,4,0.00018,0,6.29378e-05
115,3.69723,22147.3,0,0,3.38253,0.0150397,2.00407,4,0.00018,0,6.27267e-05
116,3.69905,22146.3,0,0,3.37355,0.0152059,2.00416,4,0.00018,0,6.24894e-05
117,3.70086,22145.4,0,0,3.36637,0.015372,2.00424,4,0.00018,0,6.22588e-05
118,3.70267,22144.4,0,0,3.28205,0.0155185,2.00433,4,0.00018,0,6.22024e-05
119,3.70449,22143.5,0,0,3.24904,0.0156735,2.00441,4,0.00018,0,6.20738e-05
120,3.7063,22142.6,0,0,3.26676,0.0158396,2.0045,4,0.00018,0,6.18545e-05
121,3.70811,22141.7,0,0,3.3005,0.0160106,2.00458,4,0.00018,0,6.16001e-05
122,3.70992,22140.7,0,0,3.40054,0.0161999,2.00467,4,0.00018,0,6.12008e-05
123,3.71173,22139.8,0,0,3.49999,0.0163939,2.00475,4,0.00018,0,6.07748e-05
124,3.71353,22138.8,0,0,3.57954,0.016588,2.00484,4,0.00018,0,6.03632e-05
125,3.71534,22137.8,0,0,3.64318,0.0167821,2.00492,4,0.00018,0,5.99652e-05
126,3.71714,22136.8,0,0,3.62116,0.0169579,2.00501,4,0.00018,0,5.97242e-05
127,3.71895,22135.9,0,0,3.56446,0.0171239,2.00509,4,0.00018,0,5.95666e-05
128,3.72075,22134.9,0,0,3.5191,0.0172899,2.00518,4,0.00018,0,5.94131e-05
129,3.72255,22133.9,0,0,3.47791,0.0174547,2.00527,4,0.00018,0,5.9273e-05
130,3.72435,22133,0,0,3.44496,0.0176195,2.00535,4,0.00018,0,5.91365e-05
131,3.72615,22132,0,0,3.52097,0.0178099,2.00544,4,0.00018,0,5.88064e-05
132,3.72795,22131,0,0,3.7313,0.0180376,2.00552,4,0.00018,0,5.82046e-05
133,3.72975,22130,0,0,3.75004,0.018228,2.00561,4,0.00018,0,5.79032e-05
134,3.73154,22129,0,0,3.76503,0.0184183,2.0057,4,0.00018,0,5.76109e-05
135,3.73334,22128,0,0,3.76731,0.0186062,2.00578,4,0.00018,0,5.7345e-05
136,3.73513,22127,0,0,3.73509,0.0187856,2.00587,4,0.00018,0,5.71485e-05
137,3.73693,22125.9,0,0,3.70931,0.018965,2.00596,4,0.00018,0,5.69573e-05
138,3.73872,22124.9,0,0,3.68382,0.0191431,2.00604,4,0.00018,0,5.67799e-05
139,3.74051,22123.9,0,0,3.66829,0.0193225,2.00613,4,0.00018,0,5.65985e-05
140,3.7423,22122.9,0,0,3.78186,0.0195333,2.00622,4,0.00018,0,5.62005e-05
141,3.74409,22121.9,0,0,3.87271,0.0197441,2.0063,4,0.00018,0,5.5816e-05
142,3.74587,22120.8,0,0,3.9116,0.0199465,2.00639,4,0.00018,0,5.5502e-05
143,3.74766,22119.8,0,0,3.94272,0.0201489,2.00648,4,0.00018,0,5.51976e-05
144,3.74945,22118.7,0,0,3.9531,0.0203476,2.00656,4,0.00018,0,5.4927e-05
145,3.75123,22117.6,0,0,3.9614,0.0205463,2.00665,4,0.00018,0,5.46643e-05
146,3.75301,22116.6,0,0,3.96805,0.020745,2.00674,4,0.00018,0,5.44094e-05
147,3.7548,22115.5,0,0,3.84197,0.0209108,2.00683,4,0.00018,0,5.43764e-05
148,3.75658,22114.5,0,0,3.78507,0.0210877,2.00691,4,0.00018,0,5.42723e-05
149,3.75836,22113.4,0,0,3.69558,0.0212535,2.007,4,0.00018,0,5.42423e-05
150,3.76014,22112.4,0,0,3.59459,0.021412,2.00709,4,0.00018,0,5.4261e-05
151,3.76191,22111.4,0,0,3.51871,0.0215717,2.00718,4,0.00018,0,5.42713e-05
152,3.76369,22110.4,0,0,3.458,0.0217313,2.00726,4,0.00018,0,5.42815e-05
153,3.76547,22109.4,0,0,3.40943,0.021891,2.00735,4,0.00018,0,5.42915e-05
