time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
62,2.46025,3867.67,1,0,2.06033,2.00015,2.0004,4,25,2.00015,1.13e-05
63,2.56829,3871.85,1,0,2.07934,2.00015,2.00043,4,25,2.00015,1.13e-05
64,2.67591,3876.03,1,0,2.10145,2.00016,2.00046,4,25,2.00016,1.13e-05
65,2.78313,3880.21,1,0,2.11635,2.00016,2.00049,4,25,2.00016,1.13e-05
66,2.88993,3884.38,1,0,2.12977,2.00017,2.00054,4,25,2.00017,1.13e-05
67,2.99633,3888.54,1,0,2.16176,2.00018,2.00058,4,25,2.00018,1.13e-05
68,3.10231,3892.7,1,0,2.2005,2.00019,2.00063,4,25,2.00019,1.13e-05
69,3.2079,3896.86,1,0,2.24776,2.0002,2.00069,4,25,2.0002,1.13e-05
70,3.31307,3901.01,1,0,2.31253,2.00021,2.00076,4,25,2.00021,1.13e-05
71,3.41785,3905.16,1,0,2.40279,2.00023,2.00082,4,25,2.00023,1.13e-05
72,3.52223,3909.31,1,0,2.50117,2.00026,2.0009,4,25,2.00026,1.13e-05
73,3.6262,3913.45,1,0,2.59215,2.00029,2.00098,4,25,2.00029,1.13e-05
74,3.72978,3920.27,1,0,2.67648,2.00032,2.00106,4,19.5075,2.00032,1.13e-05
75,3.83296,3927.12,1,0,2.75726,2.00036,2.00115,4,19.4433,2.00036,1.13e-05
76,3.93575,3934,1,0,2.83972,2.0004,2.00124,4,19.3982,2.0004,1.13e-05
77,4.03814,3940.89,1,0,2.91393,2.00045,2.00134,4,19.3716,2.00045,1.13e-05
78,4.14014,3947.77,1,0,2.99532,2.0005,2.00145,4,19.3629,2.0005,1.13e-05
79,4.24176,3954.65,1,0,3.09041,2.00055,2.00155,4,19.372,2.00055,1.13e-05
80,4.34298,3961.5,1,0,3.18567,2.00061,2.00167,4,19.398,2.00061,1.13e-05
81,4.34564,3968.34,0,0,3.27624,2.00067,2.00179,4,19.398,2.00067,1.13e-05
82,4.3483,3975.17,0,0,3.36499,2.00074,2.0019,4,19.398,2.00074,1.13e-05
83,4.35096,3982,0,0,3.44487,2.00081,2.00202,4,19.398,2.00081,1.13e-05
84,4.35361,3988.82,0,0,3.52881,2.00089,2.00214,4,19.398,2.00089,1.13e-05
85,4.35627,3995.63,0,0,3.60436,2.00097,2.00226,4,19.398,2.00097,1.13e-05
86,4.35892,4002.44,0,0,3.67958,2.00105,2.00237,4,19.398,2.00105,1.13e-05
87,4.36157,4009.24,0,0,3.74968,2.00114,2.00249,4,19.398,2.00114,1.13e-05
88,4.36422,4016.03,0,0,3.81277,2.00123,2.00261,4,19.398,2.00123,1.13e-05
89,4.36687,4022.81,0,0,3.86955,2.00132,2.00273,4,19.398,2.00132,1.13e-05
90,4.36951,4029.59,0,0,3.91824,2.00142,2.00285,4,19.398,2.00142,1.13e-05
91,4.37216,4036.36,0,0,3.96447,2.00151,2.00296,4,19.398,2.00151,1.13e-05
92,4.3748,4043.12,0,0,4.00608,2.00161,2.00308,4,19.398,2.00161,1.13e-05
93,4.37744,4049.88,0,0,4.04353,2.00172,2.0032,4,19.398,2.00172,1.13e-05
94,4.38008,4056.63,0,0,4.08204,2.00182,2.00332,4,19.398,2.00182,1.13e-05
95,4.38272,4063.37,0,0,4.1167,2.00192,2.00344,4,19.398,2.00192,1.13e-05
96,4.38536,4070.1,0,0,4.16469,2.00203,2.00356,4,19.398,2.00203,1.13e-05
97,4.38799,4076.83,0,0,4.18868,2.00214,2.00368,4,19.398,2.00214,1.13e-05
98,4.39063,4083.54,0,0,4.20787,2.00225,2.0038,4,19.398,2.00225,1.13e-05
99,4.39326,4090.26,0,0,4.22754,2.00236,2.00392,4,19.398,2.00236,1.13e-05
100,4.39589,4096.96,0,0,4.26445,2.00247,2.00404,4,19.398,2.00247,1.13e-05
101,4.39852,4103.66,0,0,4.29766,2.00259,2.00416,4,19.398,2.00259,1.13e-05
102,4.40115,4110.35,0,0,4.33474,2.0027,2.00427,4,19.398,2.0027,1.13e-05
103,4.40377,4117.03,0,0,4.36811,2.00282,2.00439,4,19.398,2.00282,1.13e-05
104,4.4064,4123.7,0,0,4.39096,2.00294,2.00451,4,19.398,2.00294,1.13e-05
105,4.40902,4130.37,0,0,4.40913,2.00306,2.00463,4,19.398,2.00306,1.13e-05
106,4.41164,4137.03,0,0,4.42548,2.00318,2.00476,4,19.398,2.00318,1.13e-05
107,4.41426,4143.68,0,0,4.42339,2.0033,2.00488,4,19.398,2.0033,1.13e-05
108,4.41688,4150.33,0,0,4.42151,2.00342,2.005,4,19.398,2.00342,1.13e-05
109,4.41949,4156.97,0,0,4.41982,2.00354,2.00512,4,19.398,2.00354,1.13e-05
110,4.42211,4163.6,0,0,4.41589,2.00366,2.00524,4,19.398,2.00366,1.13e-05
111,4.42472,4170.22,0,0,4.40996,2.00378,2.00536,4,19.398,2.00378,1.13e-05
112,4.42733,4176.84,0,0,4.40461,2.0039,2.00548,4,19.398,2.0039,1.13e-05
113,4.42994,4183.45,0,0,4.3998,2.00402,2.0056,4,19.398,2.00402,1.13e-05
114,4.43255,4190.05,0,0,4.39547,2.00414,2.00572,4,19.398,2.00414,1.13e-05
115,4.43516,4196.65,0,0,4.35781,2.00425,2.00584,4,19.398,2.00425,1.13e-05
116,4.43776,4203.23,0,0,4.32391,2.00437,2.00596,4,19.398,2.00437,1.13e-05
117,4.44037,4209.82,0,0,4.2934,2.00448,2.00609,4,19.398,2.00448,1.13e-05
118,4.44297,4216.39,0,0,4.26594,2.0046,2.00621,4,19.398,2.0046,1.13e-05
119,4.44557,4222.96,0,0,4.22427,2.00471,2.00633,4,19.398,2.00471,1.13e-05
120,4.44817,4229.52,0,0,4.20373,2.00482,2.00645,4,19.398,2.00482,1.13e-05
121,4.45076,4236.07,0,0,4.19249,2.00492,2.00657,4,19.398,2.00492,1.13e-05
122,4.45336,4242.61,0,0,4.18962,2.00503,2.0067,4,19.398,2.00503,1.13e-05
123,4.45595,4249.15,0,0,4.18703,2.00514,2.00682,4,19.398,2.00514,1.13e-05
124,4.45855,4255.68,0,0,4.18471,2.00525,2.00694,4,19.398,2.00525,1.13e-05
125,4.46114,4262.21,0,0,4.18262,2.00536,2.00706,4,19.398,2.00536,1.13e-05
126,4.46373,4268.72,0,0,4.18073,2.00547,2.00719,4,19.398,2.00547,1.13e-05
127,4.46632,4275.23,0,0,4.17904,2.00557,2.00731,4,19.398,2.00557,1.13e-05
128,4.4689,4281.73,0,0,4.18956,2.00568,2.00743,4,19.398,2.00568,1.13e-05
129,4.47149,4288.23,0,0,4.19904,2.00579,2.00756,4,19.398,2.00579,1.13e-05
130,4.47407,4294.72,0,0,4.2316,2.0059,2.00768,4,19.398,2.0059,1.13e-05
131,4.47665,4301.2,0,0,4.2657,2.00602,2.0078,4,19.398,2.00602,1.13e-05
132,4.47923,4307.68,0,0,4.2964,2.00613,2.00793,4,19.398,2.00613,1.13e-05
133,4.48181,4314.14,0,0,4.32162,2.00624,2.00805,4,19.398,2.00624,1.13e-05
134,4.48439,4320.6,0,0,4.31789,2.00636,2.00817,4,19.398,2.00636,1.13e-05
135,4.48696,4327.06,0,0,4.32175,2.00647,2.0083,4,19.398,2.00647,1.13e-05
136,4.48954,4333.5,0,0,4.32523,2.00659,2.00842,4,19.398,2.00659,1.13e-05
137,4.49211,4339.94,0,0,4.34757,2.00671,2.00855,4,19.398,2.00671,1.13e-05
