time,temp,est,door,compressor
805,3.70354,2590.65,0,0
806,3.80073,2590.65,0,0
807,3.65488,2590.65,0,0
808,3.33765,2590.65,0,0
809,3.55746,2590.65,0,0
810,3.67922,2590.65,0,0
811,3.58183,2590.65,0,0
812,3.58183,2590.65,0,0
813,3.43545,2590.65,0,0
814,3.55746,2590.65,0,0
815,3.63054,2590.65,0,0
816,3.60619,2590.65,0,0
817,3.77644,2590.65,0,0
818,3.92199,1686.25,0,0
819,3.67922,936.766,0,0
820,3.50868,706.552,0,0
821,3.63054,613.046,0,0
822,3.70354,531.408,0,0
823,3.43545,509.443,0,0
824,3.36211,504.38,0,0
825,3.87351,462.294,0,0
826,3.45987,422.777,0,0
827,3.45987,416.573,0,0
828,3.36211,414.647,0,0
829,3.87351,383.035,0,0
830,3.43545,385.443,0,0
831,3.41101,410.837,0,0
832,3.63054,437.567,0,0
833,4.043,409.148,0,0
834,3.70354,397.893,0,0
835,3.80073,367.979,0,0
836,3.63054,360.865,0,0
837,3.55746,349.955,0,0
838,3.89775,318.001,0,0
839,3.53308,298.102,0,0
840,3.45987,276.921,0,0
841,3.63054,254.621,0,0
842,3.70354,235.731,0,0
843,3.72785,220.542,0,0
844,3.53308,223.519,0,0
845,3.70354,221.613,0,0
846,3.38657,231.435,0,0
847,3.70354,236.511,0,0
848,3.41101,251.022,0,0
849,3.67922,265.801,0,0
850,3.31317,306.028,0,0
851,3.53308,358.819,0,0
852,3.70354,412.162,0,0
853,3.72785,462.744,0,0
854,4.043,509.946,0,0
855,3.80073,523.292,0,0
856,3.55746,562.074,0,0
857,3.58183,599.771,0,0
858,3.75215,577.601,0,0
859,3.60619,553.818,0,0
860,3.58183,532.365,0,0
861,3.53308,516.161,0,0
862,3.55746,525.247,0,0
863,3.72785,511.16,0,0
864,3.80073,497.889,0,0
865,3.825,456.876,0,0
866,3.33765,445.862,0,0
867,3.55746,434.297,0,0
868,3.60619,449.405,0,0
869,3.65488,466.272,0,0
870,3.65488,473.679,0,0
871,3.75215,469.401,0,0
872,3.825,448.964,0,0
873,3.67922,448.826,0,0
874,4.06718,408.883,0,0
875,4.1155,346.275,0,0
876,3.38657,330.71,0,0
877,3.33765,328.325,0,0
878,3.825,296.356,0,0
879,3.53308,278.826,0,0
880,3.43545,278.144,0,0
881,3.92199,260.695,0,0
882,3.55746,251.85,0,0
883,3.84926,240.386,0,0
884,4.043,225.147,0,0
885,3.50868,217.232,0,0
886,4.01882,200.915,0,0
887,3.58183,197.834,0,0
888,3.58183,202.895,0,0
889,3.65488,202.54,0,0
890,3.60619,208.894,0,0
891,3.60619,222.575,0,0
892,3.67922,236.212,0,0
893,3.80073,233.154,0,0
894,3.53308,236.557,0,0
895,3.825,227.353,0,0
896,3.65488,222.618,0,0
897,3.87351,213.201,0,0
898,3.84926,196.557,0,0
899,3.65488,188.176,0,0
900,3.41101,192.531,0,0
901,3.58183,197.133,0,0
902,3.43545,207.41,0,0
903,3.87351,205.754,0,0
904,3.75215,206.652,0,0
905,3.63054,209.023,0,0
906,3.41101,227.421,0,0
907,3.60619,244.562,0,0
908,3.87351,260.021,0,0
909,3.87351,268.12,0,0
910,3.89775,281.648,0,0
911,3.60619,312.359,0,0
912,3.63054,348.304,0,0
913,3.84926,368.09,0,0
914,3.63054,370.215,0,0
