time,temp,est,door,compressor
100,2.7473,352.455,0,0
101,2.67307,436.264,0,0
102,2.82143,293.507,0,0
103,2.49946,811.574,0,0
104,2.72256,383.958,0,0
105,2.67307,445.217,0,0
106,2.89547,248.311,0,0
107,2.59873,572.48,0,0
108,2.67307,452.718,0,0
109,2.54912,694.184,0,0
110,2.57393,635.216,0,0
111,2.59873,584.07,0,0
112,2.79673,324.582,0,0
113,2.7473,372.935,0,0
114,2.52429,795.285,0,0
115,2.54912,721.196,0,0
116,2.62352,551.092,0,0
117,2.6483,509.992,0,0
118,2.54912,734.262,0,0
119,2.59873,610.08,0,0
120,2.72256,410.632,0,0
121,2.7473,384.235,0,0
122,2.82143,315.279,0,0
123,2.84612,297.078,0,0
124,2.69782,452.778,0,0
125,2.6483,533.959,0,0
126,2.59873,640.324,0,0
127,2.6483,538.983,0,0
128,2.92012,250.697,0,0
129,2.57393,720.966,0,0
130,2.7473,401.007,0,0
131,2.94477,238.483,0,0
132,2.89547,271.121,0,0
133,2.7473,408.609,0,0
134,2.67307,519.23,0,0
135,2.72256,444.67,0,0
136,2.69782,483.462,0,0
137,2.9694,229.504,0,0
138,2.72256,452.592,0,0
139,3.06784,182.41,0,0
140,2.84612,319.939,0,0
141,2.79673,369.186,0,0
142,2.82143,345.862,0,0
143,2.67307,552.546,0,0
144,2.82143,348.835,0,0
145,2.89547,286.501,0,0
146,2.6483,617.724,0,0
147,2.69782,519.338,0,0
148,2.7473,443.482,0,0
149,2.62352,693.301,0,0
150,2.67307,575.48,0,0
151,2.67307,578.372,0,0
152,2.77202,417.329,0,0
153,2.67307,585.049,0,0
154,2.84612,338.338,0,0
155,2.57393,903.282,0,0
156,2.99403,230.12,0,0
157,2.7473,463.142,0,0
158,2.84612,344.431,0,0
159,2.82143,371.935,0,0
160,2.8708,324.295,0,0
161,2.72256,515.851,0,0
162,2.8708,327.093,0,0
163,2.57393,979.55,0,0
164,2.7473,481.005,0,0
165,2.77202,445.542,0,0
166,2.82143,383.677,0,0
167,2.67307,641.863,0,0
168,2.94477,272.787,0,0
169,2.79673,420.421,0,0
170,2.8708,337.928,0,0
171,2.92012,295.56,0,0
172,2.84612,367.237,0,0
173,2.69782,609.164,0,0
174,2.92012,299.218,0,0
175,2.84612,372.506,0,0
176,2.89547,323.807,0,0
177,2.8708,349.644,0,0
178,2.67307,700.149,0,0
179,2.82143,409.96,0,0
180,2.99403,250.797,0,0
181,2.77202,489.04,0,0
182,2.69782,649.866,0,0
183,2.99403,253.491,0,0
184,2.94477,291.48,0,0
185,2.92012,314.115,0,0
186,2.7473,552.224,0,0
187,2.79673,465.178,0,0
188,2.8708,368.113,0,0
189,2.99403,259.691,0,0
190,2.8708,372.325,0,0
191,2.84612,404.421,0,0
192,2.9694,281.526,0,0
193,2.79673,482.986,0,0
194,3.01864,247.928,0,0
195,2.8708,382.41,0,0
196,2.84612,416.025,0,0
197,2.92012,331.958,0,0
198,2.7473,600.929,0,0
199,2.82143,458.869,0,0
200,2.8708,391.446,0,0
201,3.06784,222.797,0,0
202,2.82143,467.642,0,0
203,3.06784,224.596,0,0
204,2.92012,343.382,0,0
205,2.8708,403.247,0,0
206,2.89547,374.326,0,0
207,2.84612,442.607,0,0
208,2.94477,324.525,0,0
209,2.94477,326.156,0,0
210,3.06784,230.751,0,0
211,2.94477,329.864,0,0
212,3.01864,267.003,0,0
213,2.79673,552.545,0,0
214,2.84612,462.277,0,0
215,2.84612,464.6,0,0
216,2.9694,312.963,0,0
217,2.92012,366.301,0,0
218,3.06784,237.91,0,0
219,3.01864,274.852,0,0
220,2.9694,319.626,0,0
221,2.67307,1076.44,0,0
222,2.99403,298.838,0,0
223,2.9694,323.551,0,0
224,3.11699,212.604,0,0
225,2.8708,453.27,0,0
226,2.99403,304.813,0,0
227,3.04324,264.89,0,0
228,2.9694,332.283,0,0
229,3.04324,267.375,0,0
230,3.06784,250.282,0,0
231,2.9694,337.952,0,0
232,2.84612,521.543,0,0
233,2.77202,719.227,0,0
234,2.7473,816.626,0,0
235,2.79673,648.353,0,0
236,2.8708,482.483,0,0
237,2.89547,443.028,0,0
238,2.9694,346.585,0,0
239,2.99403,322.129,0,0
240,3.04324,278.501,0,0
241,2.84612,548.407,0,0
242,2.99403,326.66,0,0
243,2.77202,775.177,0,0
244,2.8708,505.296,0,0
245,2.99403,330.36,0,0
246,2.99403,332.02,0,0
247,2.9694,361.546,0,0
248,3.01864,310.112,0,0
249,2.99403,337.051,0,0
250,2.99403,338.745,0,0
251,3.01864,314.645,0,0
252,2.99403,342.253,0,0
253,3.09242,253.477,0,0
254,2.9694,375.789,0,0
255,2.92012,449.9,0,0
256,2.94477,413.4,0,0
257,3.14155,222.876,0,0
258,3.01864,325.707,0,0
259,2.94477,421.169,0,0
260,2.79673,798.971,0,0
261,2.99403,357.513,0,0
262,3.19064,196.901,0,0
263,3.23969,172.137,0,0
264,2.82143,733.641,0,0
265,3.11699,247.421,0,0
266,2.89547,532.522,0,0
267,2.82143,750.577,0,0
268,2.9694,404.342,0,0
269,3.1661,216.742,0,0
270,3.06784,293.767,0,0
271,3.04324,319.637,0,0
272,3.14155,236.247,0,0
273,3.09242,276.03,0,0
274,3.19064,206.137,0,0
275,2.9694,423.805,0,0
276,3.09242,280.139,0,0
277,3.1661,224.483,0,0
278,3.06784,306.518,0,0
279,3.04324,334.306,0,0
280,2.89547,593.059,0,0
281,3.28869,158.967,0,0
282,2.94477,488.661,0,0
283,3.01864,371.572,0,0
284,3.06784,315.354,0,0
285,3.21517,200.043,0,0
286,3.01864,378.392,0,0
287,3.04324,348.602,0,0
288,3.09242,296.722,0,0
289,3.14155,254.662,0,0
290,3.14155,255.942,0,0
291,3.04324,356.744,0,0
292,3.1661,239.107,0,0
293,3.19064,222.736,0,0
294,3.04324,363.385,0,0
295,3.1661,242.498,0,0
296,3.1661,243.716,0,0
297,3.31317,156.632,0,0
298,2.99403,450.018,0,0
299,3.04324,374.856,0,0
300,3.14155,268.688,0,0
301,2.92012,634.178,0,0
302,3.21517,214.361,0,0
303,3.28869,172.102,0,0
304,3.21517,216.667,0,0
305,3.06784,355.515,0,0
306,3.19064,236.135,0,0
307,3.28869,175.025,0,0
308,3.14155,280.28,0,0
309,3.04324,399.963,0,0
310,3.14155,282.799,0,0
311,3.04324,404.552,0,0
312,3.28869,178.298,0,0
313,3.14155,287.241,0,0
314,3.31317,166.795,0,0
315,3.26419,195.141,0,0
316,3.14155,292.565,0,0
317,3.11699,320.416,0,0
318,3.23969,213.572,0,0
319,3.11699,324.13,0,0
320,3.21517,233.225,0,0
321,3.28869,185.313,0,0
322,3.09242,361.473,0,0
323,3.14155,303.793,0,0
324,3.11699,333.473,0,0
325,3.11699,335.149,0,0
326,3.06784,406.377,0,0
327,3.01864,502.143,0,0
328,3.09242,372.501,0,0
329,3.21517,242.038,0,0
330,3.1661,287.625,0,0
331,3.01864,516.049,0,0
332,3.19064,266.339,0,0
333,3.23969,226.918,0,0
334,3.28869,194.318,0,0
335,3.09242,388.886,0,0
336,3.19064,271.878,0,0
337,3.19064,273.245,0,0
338,3.31317,182.467,0,0
339,3.06784,441.833,0,0
340,3.09242,401.04,0,0
341,3.06784,446.46,0,0
342,3.14155,334.177,0,0
343,3.43545,125.031,0,0
344,3.31317,186.761,0,0
345,3.04324,514.483,0,0
346,3.23969,240.609,0,0
347,3.06784,466.419,0,0
348,3.38657,149.131,0,0
349,3.19064,290.444,0,0
350,3.23969,245.289,0,0
351,3.26419,226.574,0,0
352,3.36211,164.229,0,0
353,3.19064,297.39,0,0
354,3.06784,493.392,0,0
355,3.23969,251.305,0,0
356,3.06784,499.894,0,0
357,3.33765,181.262,0,0
358,3.41101,142.787,0,0
359,3.36211,168.829,0,0
360,3.21517,282.335,0,0
361,3.19064,311.011,0,0
362,3.38657,157.472,0,0
363,3.28869,220.663,0,0
364,3.31317,203.768,0,0
365,3.09242,482.216,0,0
366,3.21517,291.649,0,0
367,3.38657,160.576,0,0
368,3.36211,175.336,0,0
369,3.23969,271.182,0,0
370,3.28869,228.25,0,0
371,3.14155,404.951,0,0
372,3.50868,107.82,0,0
373,3.36211,179.337,0,0
374,3.14155,414.967,0,0
375,3.1661,375.286,0,0
376,3.38657,166.663,0,0
377,3.28869,236.334,0,0
378,3.28869,237.522,0,0
379,3.26419,261.256,0,0
380,3.45987,131.519,0,0
381,3.19064,353.205,0,0
382,3.19064,354.98,0,0
383,3.28869,243.41,0,0
384,3.41101,158.196,0,0
385,3.43545,145.977,0,0
386,3.11699,511.867,0,0
387,3.31317,227.102,0,0
388,3.38657,175.343,0,0
389,3.38657,176.224,0,0
390,3.28869,253.04,0,0
391,3.14155,472.689,0,0
392,3.19064,379.221,0,0
393,3.33765,213.41,0,0
394,3.26419,283.176,0,0
395,3.19064,386.313,0,0
396,3.48428,127.583,0,0
397,3.23969,317.941,0,0
398,3.43545,153.225,0,0
399,3.36211,200.771,0,0
400,3.41101,168.895,0,0
401,3.41101,169.744,0,0
402,3.33765,223.51,0,0
403,3.36211,204.997,0,0
404,3.31317,247.964,0,0
405,3.31317,249.21,0,0
406,3.21517,375.719,0,0
407,3.26419,305.919,0,0
408,3.26419,307.457,0,0
409,3.33765,230.706,0,0
410,3.41101,176.043,0,0
411,3.33765,233.232,0,0
412,3.58183,93.8954,0,0
413,3.23969,353.581,0,0
414,3.26419,319.508,0,0
415,3.36211,216.655,0,0
416,3.1661,513.87,0,0
417,3.50868,126.026,0,0
418,3.58183,95.7631,0,0
419,3.38657,201.581,0,0
420,3.48428,140.166,0,0
421,3.26419,335.426,0,0
422,3.33765,247.848,0,0
423,3.63054,80.1128,0,0
424,3.31317,277.751,0,0
425,3.36211,228.902,0,0
426,3.55746,108.597,0,0
427,3.38657,210.409,0,0
428,3.45987,159.352,0,0
429,3.45987,160.153,0,0
430,3.43545,176.815,0,0
431,3.31317,290.807,0,0
432,3.45987,162.301,0,0
433,3.48428,148.448,0,0
434,3.38657,218.672,0,0
435,3.36211,242.707,0,0
436,3.38657,220.811,0,0
437,3.45987,166.046,0,0
438,3.28869,339.46,0,0
439,3.65488,76.2474,0,0
440,3.23969,438.064,0,0
441,3.23969,440.265,0,0
442,3.65488,76.9263,0,0
443,3.19064,591.244,0,0
444,3.41101,208.033,0,0
445,3.41101,209.078,0,0
446,3.43545,190.351,0,0
447,3.33765,288.097,0,0
448,3.43545,192.055,0,0
449,3.53308,130.582,0,0
450,3.63054,87.8061,0,0
451,3.55746,119.627,0,0
452,3.45987,178.246,0,0
453,3.41101,219.004,0,0
454,3.41101,220.104,0,0
455,3.33765,304.743,0,0
456,3.36211,274.277,0,0
457,3.55746,122.371,0,0
458,3.48428,165.802,0,0
459,3.38657,251.051,0,0
460,3.53308,137.01,0,0
461,3.43545,206.037,0,0
462,3.43545,207.072,0,0
463,3.45987,187.835,0,0
464,3.43545,209.222,0,0
465,3.53308,139.977,0,0
466,3.41101,235.097,0,0
467,3.53308,141.213,0,0
468,3.45987,192.77,0,0
469,3.41101,239.209,0,0
470,3.58183,116.524,0,0
471,3.41101,242.185,0,0
472,3.43545,218.591,0,0
473,3.43545,219.689,0,0
474,3.55746,131.304,0,0
475,3.63054,96.1936,0,0
476,3.58183,119.587,0,0
477,3.43545,225.515,0,0
478,3.53308,148.619,0,0
479,3.45987,204.75,0,0
480,3.38657,287.172,0,0
481,3.60619,109.707,0,0
482,3.53308,151.391,0,0
483,3.55746,136.952,0,0
484,3.75215,54.9161,0,0
485,3.45987,212.479,0,0
486,3.67922,80.3632,0,0
487,3.55746,140.046,0,0
488,3.67922,81.0896,0,0
489,3.55746,141.641,0,0
490,3.45987,219.729,0,0
491,3.38657,313.426,0,0
492,3.38657,315.001,0,0
493,3.72785,64.5991,0,0
494,3.55746,144.816,0,0
495,3.63054,104.726,0,0
496,3.55746,146.393,0,0
497,3.48428,204.65,0,0
498,3.55746,147.748,0,0
499,3.53308,165.71,0,0
500,3.48428,208.09,0,0
501,3.55746,149.821,0,0
502,3.50868,187.966,0,0
503,3.60619,121.139,0,0
504,3.58183,136.115,0,0
505,3.72785,67.526,0,0
506,3.41101,310.339,0,0
507,3.67922,87.2537,0,0
508,3.53308,173.981,0,0
509,3.63054,111.277,0,0
510,3.70354,78.218,0,0
511,3.50868,198.739,0,0
512,3.55746,158.903,0,0
513,3.63054,113.389,0,0
514,3.55746,160.646,0,0
515,3.41101,333.763,0,0
516,3.75215,61.498,0,0
517,3.55746,163.178,0,0
518,3.63054,115.973,0,0
519,3.50868,208.418,0,0
520,3.45987,267.371,0,0
521,3.45987,268.715,0,0
522,3.55746,166.959,0,0
523,3.58183,149.356,0,0
524,3.63054,118.774,0,0
525,3.67922,93.8091,0,0
526,3.92199,15.5379,0,0
527,3.87351,27.0703,0,0
528,3.60619,137.353,0,0
529,3.75215,64.7817,0,0
530,3.67922,96.6068,0,0
531,3.48428,257.304,0,0
532,3.72785,75.2192,0,0
533,3.70354,86.2323,0,0
534,3.77644,57.2227,0,0
535,3.48428,265.906,0,0
536,3.36211,571.932,0,0
537,3.60619,143.885,0,0
538,3.60619,144.609,0,0
539,3.77644,58.1472,0,0
540,3.55746,187.08,0,0
541,3.50868,242.204,0,0
542,3.75215,68.061,0,0
543,3.63054,131.358,0,0
544,3.48428,282.827,0,0
545,3.55746,192.228,0,0
546,3.63054,132.998,0,0
547,3.58183,171.434,0,0
548,3.55746,195.42,0,0
549,3.87351,29.0094,0,0
550,3.53308,225.688,0,0
551,3.48428,297.543,0,0
552,3.80073,51.972,0,0
553,3.60619,156.387,0,0
554,3.67922,107.199,0,0
555,3.60619,158.117,0,0
556,3.53308,234.553,0,0
557,3.67922,108.554,0,0
558,3.58183,182.527,0,0
559,3.87351,29.9446,0,0
560,3.67922,110.322,0,0
561,3.70354,97.0317,0,0
562,3.72785,84.9913,0,0
563,3.60619,165.812,0,0
564,3.75215,74.2893,0,0
565,3.63054,147.263,0,0
566,3.67922,113.722,0,0
567,3.75215,75.2668,0,0
568,3.72785,87.384,0,0
569,3.70354,100.948,0,0
570,3.70354,101.455,0,0
571,3.77644,65.8776,0,0
572,3.60619,175.687,0,0
573,3.53308,267.906,0,0
574,3.67922,118.438,0,0
575,3.65488,136.265,0,0
576,3.825,47.8923,0,0
577,3.70354,104.901,0,0
578,3.80073,57.595,0,0
579,3.55746,243.048,0,0
580,3.58183,211.82,0,0
581,3.84926,40.2278,0,0
582,3.50868,336.999,0,0
583,3.94621,12.3165,0,0
584,3.50868,343.869,0,0
585,3.72785,94.4057,0,0
586,3.77644,70.0295,0,0
587,3.72785,95.4111,0,0
588,3.80073,59.9501,0,0
589,3.75215,83.0713,0,0
590,3.72785,96.9681,0,0
591,3.84926,41.8496,0,0
592,3.825,51.1377,0,0
593,3.87351,33.9248,0,0
594,3.84926,42.4837,0,0
595,3.63054,178.279,0,0
596,3.75215,86.2758,0,0
597,3.70354,116.981,0,0
598,3.80073,62.8719,0,0
599,3.80073,63.1878,0,0
600,3.99462,1.21396,0,0
601,3.77644,75.6829,0,0
602,3.80073,64.2615,0,0
603,3.77644,76.4666,0,0
604,3.70354,122.356,0,0
605,3.87351,35.6914,0,0
606,3.67922,143.788,0,0
607,3.72785,106.977,0,0
608,3.67922,145.343,0,0
609,4.043,0,0,0
610,3.84926,60.7847,0,0
611,3.72785,146.281,0,0
612,3.80073,89.943,0,0
613,3.63054,272.953,0,0
614,3.89775,38.1115,0,0
615,3.825,75.9024,0,0
616,3.84926,62.4076,0,0
617,3.77644,109.626,0,0
618,3.75215,129.924,0,0
619,3.80073,93.077,0,0
620,3.67922,210.668,0,0
621,3.70354,181.134,0,0
622,3.87351,51.0373,0,0
623,3.87351,51.2938,0,0
624,3.87351,51.5515,0,0
625,3.75215,135.096,0,0
626,3.99462,1.77055,0,0
627,3.84926,65.6605,0,0
628,3.89775,40.4658,0,0
629,3.75215,138.763,0,0
630,3.94621,19.5789,0,0
631,3.65488,270.235,0,0
632,3.94621,19.7234,0,0
633,3.94621,19.8225,0,0
634,3.77644,120.756,0,0
635,3.70354,200.647,0,0
636,3.99462,1.83846,0,0
637,3.825,84.8378,0,0
638,3.67922,242.359,0,0
639,3.84926,69.5561,0,0
640,3.92199,30.9581,0,0
641,3.97042,10.7588,0,0
642,3.825,87.1234,0,0
643,3.97042,10.8528,0,0
644,3.84926,71.5657,0,0
645,3.75215,153.916,0,0
646,3.94621,20.9106,0,0
647,3.94621,21.0157,0,0
648,3.84926,73.1012,0,0
649,3.89775,44.5667,0,0
650,3.87351,58.5175,0,0
651,3.84926,74.275,0,0
652,3.75215,161.588,0,0
653,3.75215,162.4,0,0
654,3.99462,1.96953,0,0
655,3.89775,45.7919,0,0
656,3.92199,33.2986,0,0
657,3.67922,287.105,0,0
658,3.63054,425.471,0,0
659,4.1155,0,0,0
660,3.92199,33.8488,0,0
661,3.825,96.7776,0,0
662,3.94621,22.3638,0,0
663,3.84926,78.9818,0,0
664,3.89775,47.746,0,0
665,3.89775,47.9859,0,0
666,3.70354,258.007,0,0
667,3.80073,122.311,0,0
668,3.92199,35.0248,0,0
669,3.94621,23.0141,0,0
670,3.89775,49.0769,0,0
671,3.75215,184.275,0,0
672,3.94621,23.3015,0,0
673,3.99462,2.11831,0,0
674,3.75215,188.617,0,0
675,4.043,0,0,0
676,3.87351,66.5582,0,0
677,4.09134,0,0,0
678,3.77644,160.752,0,0
679,3.80073,132.394,0,0
680,3.84926,86.6181,0,0
681,4.01882,0,0,0
682,3.80073,135.006,0,0
683,3.87351,69.0228,0,0
684,3.99462,2.21432,0,0
685,3.99462,2.22545,0,0
686,3.89775,53.2428,0,0
687,3.825,113.124,0,0
688,3.75215,210.923,0,0
689,3.89775,53.8942,0,0
690,3.92199,38.835,0,0
691,3.99462,2.27711,0,0
692,3.84926,92.8567,0,0
693,3.80073,145.18,0,0
694,3.99462,2.30323,0,0
695,3.94621,25.8436,0,0
696,4.043,0,0,0
697,3.80073,149.732,0,0
698,3.92199,40.4111,0,0
699,4.06718,0,0,0
700,4.06718,0,0,0
701,4.01882,0,0,0
702,4.01882,0,0,0
703,4.01882,0,0,0
704,4.06718,0,0,0
705,3.97042,14.1663,0,0
706,3.89775,59.6392,0,0
707,4.01882,0,0,0
708,4.09134,0,0,0
709,3.92199,43.2894,0,0
710,4.09134,0,0,0
711,3.75215,266.28,0,0
712,4.01882,0,0,0
713,3.94621,28.5355,0,0
714,4.1155,0,0,0
715,3.92199,44.8111,0,0
716,4.09134,0,0,0
717,3.94621,29.2276,0,0
718,3.99462,2.59414,0,0
719,4.01882,0,0,0
720,3.97042,15.3193,0,0
721,4.01882,0,0,0
722,4.01882,0,0,0
723,4.01882,0,0,0
724,3.92199,47.3696,0,0
725,3.94621,30.5673,0,0
726,4.1155,0,0,0
727,3.92199,48.2491,0,0
728,4.06718,0,0,0
729,4.01882,0,0,0
730,3.92199,49.1664,0,0
731,3.99462,2.7696,0,0
732,4.26022,0,0,0
733,4.06718,0,0,0
734,4.16378,0,0,0
735,4.06718,0,0,0
736,3.99462,2.86159,0,0
737,3.99462,2.87597,0,0
738,4.043,0,0,0
739,4.01882,0,0,0
740,4.21202,0,0,0
741,4.1155,0,0,0
742,4.06718,0,0,0
743,4.043,0,0,0
744,4.09134,0,0,0
745,4.1155,0,0,0
746,4.043,0,0,0
747,4.09134,0,0,0
748,3.94621,35.7211,0,0
749,4.13964,0,0,0
750,4.23612,0,0,0
751,4.13964,0,0,0
752,4.1879,0,0,0
753,4.1155,0,0,0
754,4.16378,0,0,0
755,4.13964,0,0,0
756,4.1155,0,0,0
757,4.06718,0,0,0
758,4.21202,0,0,0
759,4.043,0,0,0
760,4.06718,0,0,0
761,3.94621,39.6763,0,0
762,4.1155,0,0,0
763,4.043,0,0,0
764,4.1879,0,0,0
765,4.1155,0,0,0
766,4.26022,0,0,0
767,4.01882,0,0,0
768,4.21202,0,0,0
769,4.1155,0,0,0
770,4.01882,0,0,0
771,4.043,0,0,0
772,4.06718,0,0,0
773,4.1879,0,0,0
774,4.043,0,0,0
775,4.16378,0,0,0
776,3.99462,3.72747,0,0
777,4.21202,0,0,0
778,4.16378,0,0,0
779,4.1879,0,0,0
780,4.30839,0,0,0
781,4.1879,0,0,0
782,4.09134,0,0,0
783,4.06718,0,0,0
784,3.87351,168.697,0,0
785,4.16378,0,0,0
786,4.09134,0,0,0
787,4.1155,0,0,0
788,4.13964,0,0,0
789,4.06718,0,0,0
790,4.043,0,0,0
791,4.1155,0,0,0
792,4.1879,0,0,0
793,4.1879,0,0,0
794,3.97042,25.8922,0,0
795,4.28431,0,0,0
796,4.16378,0,0,0
797,4.21202,0,0,0
798,4.28431,0,0,0
799,4.23612,0,0,0
800,4.21202,0,0,0
801,4.23612,0,0,0
802,4.13964,0,0,0
803,4.21202,0,0,0
804,4.1155,0,0,0
805,4.23612,0,0,0
806,4.28431,0,0,0
807,4.21202,0,0,0
808,4.06718,0,0,0
809,4.16378,0,0,0
810,4.23612,0,0,0
811,4.1879,0,0,0
812,4.1879,0,0,0
813,4.1155,0,0,0
814,4.1879,0,0,0
815,4.21202,0,0,0
816,4.21202,0,0,0
817,4.30839,0,0,0
818,4.38056,0,0,0
819,4.26022,0,0,0
820,4.16378,0,0,0
821,4.23612,0,0,0
822,4.26022,0,0,0
823,4.13964,0,0,0
824,4.09134,0,0,0
825,4.35651,0,0,0
826,4.16378,0,0,0
827,4.16378,0,0,0
828,4.09134,0,0,0
829,4.35651,0,0,0
830,4.13964,0,0,0
831,4.13964,0,0,0
832,4.26022,0,0,0
833,4.45266,0,0,0
834,4.28431,0,0,0
835,4.33245,0,0,0
836,4.26022,0,0,0
837,4.21202,0,0,0
838,4.40461,0,0,0
839,4.21202,0,0,0
840,4.1879,0,0,0
841,4.26022,0,0,0
842,4.30839,0,0,0
843,4.30839,0,0,0
844,4.21202,0,0,0
845,4.30839,0,0,0
846,4.13964,0,0,0
847,4.30839,0,0,0
848,4.16378,0,0,0
849,4.28431,0,0,0
850,4.1155,0,0,0
851,4.23612,0,0,0
852,4.30839,0,0,0
853,4.33245,0,0,0
854,4.47667,0,0,0
855,4.38056,0,0,0
856,4.26022,0,0,0
857,4.26022,0,0,0
858,4.35651,0,0,0
859,4.28431,0,0,0
860,4.26022,0,0,0
861,4.23612,0,0,0
862,4.26022,0,0,0
863,4.35651,0,0,0
864,4.38056,0,0,0
865,4.40461,0,0,0
866,4.16378,0,0,0
867,4.26022,0,0,0
868,4.30839,0,0,0
869,4.30839,0,0,0
870,4.33245,0,0,0
871,4.35651,0,0,0
872,4.40461,0,0,0
873,4.33245,0,0,0
874,4.54865,0,0,0
875,4.50068,0,0,1
876,4.09134,0,0,1
877,4.01882,0,0,1
878,4.21202,0,0,1
879,4.01882,0,0,1
880,3.92199,0,0,1
881,4.1155,0,0,1
882,3.89775,0,0,1
883,3.99462,0,0,1
884,4.043,0,0,1
885,3.72785,0,0,1
886,3.92199,0,0,1
887,3.65488,0,0,1
888,3.60619,0,0,1
889,3.60619,0,0,1
890,3.53308,0,0,1
891,3.48428,0,0,1
892,3.45987,0,0,1
893,3.48428,0,0,1
894,3.28869,0,0,1
895,3.41101,0,0,1
896,3.26419,0,0,1
897,3.31317,0,0,1
898,3.26419,0,0,1
899,3.11699,0,0,1
900,2.94477,0,0,1
901,2.99403,0,0,1
902,2.8708,0,0,1
903,3.04324,0,0,1
904,2.92012,0,0,1
905,2.82143,0,0,1
906,2.6483,0,0,1
907,2.69782,0,0,1
908,2.79673,0,0,1
909,2.7473,0,0,1
910,2.72256,0,0,1
911,2.52429,0,0,1
912,2.47462,0,0,1
913,2.54912,0,0,1
914,2.37512,0,0,1
915,2.42489,0,0,1
916,2.20056,0,0,1
917,2.15057,0,0,1
918,2.30038,0,0,1
919,2.15057,0,0,1
920,2.25049,0,0,1
921,2.02541,0,0,1
922,2.15057,0,0,1
923,1.97526,0,0,1
924,2.15057,86400,1,0
925,2.25049,86400,1,0
926,2.20056,86400,1,0
927,2.17557,86400,1,0
928,2.20056,86400,1,0
929,2.40001,86400,1,0
930,2.44976,86400,1,0
931,2.40001,86400,1,0
932,2.3253,86400,1,0
933,2.52429,86400,1,0
934,2.42489,86400,1,0
935,2.67307,86400,1,0
936,2.57393,86400,1,0
937,2.59873,86400,1,0
938,2.67307,86400,1,0
939,2.69782,60480,0,0
940,2.62352,60480,0,0
941,2.89547,60480,0,0
942,2.6483,60480,0,0
943,2.6483,60480,0,0
944,2.7473,60480,0,0
945,2.54912,60480,0,0
946,2.6483,60480,0,0
947,2.72256,60480,0,0
948,2.82143,60480,0,0
949,2.59873,60480,0,0
950,2.69782,60480,0,0
951,2.72256,60480,0,0
952,2.59873,60480,0,0
953,2.59873,60480,0,0
954,2.69782,60480,0,0
