time,temp,est,door,compressor
83,2.82143,1163.04,0,0
84,3.04324,1144.58,0,0
85,2.8708,1129.79,0,0
86,3.04324,1112,0,0
87,2.99403,1095.51,0,0
88,2.49946,1088.77,0,0
89,2.67307,1078.85,0,0
90,2.27543,1076.71,0,0
91,2.8708,1063.27,0,0
92,2.77202,1051.98,0,0
93,3.04324,1035.75,0,0
94,2.94477,1021.72,0,0
95,3.31317,1000.95,0,0
96,2.9694,987.151,0,0
97,2.8708,975.502,0,0
98,2.84612,964.556,0,0
99,3.14155,948.202,0,0
100,3.04324,934.047,0,0
101,2.8708,923.461,0,0
102,3.1661,907.46,0,0
103,2.52429,904.006,0,0
104,2.94477,892.612,0,0
105,2.84612,883.324,0,0
106,3.31317,865.325,0,0
107,2.69782,859.408,0,0
108,2.8708,850.314,0,0
109,2.62352,846.112,0,0
110,2.6483,841.523,0,0
111,2.72256,835.611,0,0
112,3.06784,823.239,0,0
113,2.9694,812.991,0,0
114,2.52429,811.426,0,0
115,2.57393,808.947,0,0
116,2.7473,803.215,0,0
117,2.77202,797.127,0,0
118,2.57393,794.934,0,0
119,2.6483,791.368,0,0
120,2.92012,782.695,0,0
121,2.9694,773.258,0,0
122,3.09242,761.665,0,0
123,3.14155,749.368,0,0
124,2.82143,743.416,0,0
125,2.7473,738.994,0,0
126,2.6483,736.547,0,0
127,2.7473,732.263,0,0
128,3.26419,718.218,0,0
129,2.59873,717.131,0,0
130,2.94477,709.474,0,0
131,3.33765,694.485,0,0
132,3.23969,681.663,0,0
133,2.92012,675.184,0,0
134,2.77202,671.656,0,0
135,2.8708,666.317,0,0
136,2.79673,0,0,0
137,3.33765,0,0,0
138,2.84612,0,0,0
139,3.55746,0,0,0
140,3.11699,0,0,0
141,2.99403,0,0,0
142,3.04324,0,0,0
143,2.72256,0,0,0
144,3.01864,0,0,0
145,3.1661,0,0,0
146,2.69782,0,0,0
147,2.7473,0,0,0
148,2.84612,0,0,0
149,2.62352,0,0,0
150,2.69782,0,0,0
151,2.69782,0,0,0
152,2.92012,0,0,0
153,2.72256,0,0,0
154,3.01864,11.3324,0,0
155,2.49946,423.713,0,0
156,3.31317,785.599,0,0
157,2.82143,1494.93,0,0
158,3.04324,2253.27,0,0
159,2.9694,3049.08,0,0
160,3.09242,2932.18,0,0
161,2.77202,3600,0,0
162,3.06784,3433.93,0,0
163,2.44976,3600,0,0
164,2.82143,3600,0,0
165,2.8708,3600,0,0
166,2.9694,3600,0,0
167,2.67307,3600,0,0
168,3.19064,3600,0,0
169,2.89547,3600,0,0
170,3.01864,3600,0,0
171,3.14155,3600,0,0
172,2.9694,3600,0,0
173,2.67307,3600,0,0
174,3.14155,3600,0,0
175,2.9694,3600,0,0
176,3.04324,3600,0,0
177,3.01864,3600,0,0
178,2.62352,3600,0,0
179,2.94477,3600,0,0
180,3.26419,3600,0,0
181,2.82143,3600,0,0
182,2.6483,3600,0,0
183,3.26419,3600,0,0
184,3.14155,2766.31,0,0
185,3.09242,2037.45,0,0
186,2.7473,2692.96,0,0
187,2.8708,3600,0,0
188,2.99403,3600,0,0
189,3.23969,3600,0,0
190,2.99403,3600,0,0
191,2.92012,3600,0,0
192,3.14155,3600,0,0
193,2.84612,2764.61,0,0
194,3.26419,1956.15,0,0
195,2.9694,1536.93,0,0
196,2.92012,1361.28,0,0
197,3.09242,975.771,0,0
198,2.72256,841.375,0,0
199,2.82143,604.195,0,0
200,2.92012,413.038,0,0
201,3.33765,218.475,0,0
202,2.8708,94.3758,0,0
203,3.33765,0,0,0
204,3.01864,0,0,0
205,2.94477,0,0,0
206,2.9694,0,0,0
207,2.8708,0,0,0
208,3.04324,0,0,0
209,3.04324,0,0,0
210,3.33765,0,0,0
211,3.04324,0,0,0
212,3.19064,0,0,0
213,2.7473,0,0,0
214,2.8708,0,0,0
215,2.84612,0,0,0
216,3.06784,0,0,0
217,3.01864,0,0,0
218,3.26419,0,0,0
219,3.19064,0,0,0
220,3.09242,0,0,0
221,2.49946,0,0,0
222,3.14155,0,0,0
223,3.06784,0,0,0
224,3.33765,0,0,0
225,2.84612,0,0,0
226,3.09242,0,0,0
227,3.19064,0,0,0
228,3.06784,0,0,0
229,3.21517,0,0,0
230,3.26419,0,0,0
231,3.04324,0,0,0
232,2.79673,0,0,0
233,2.67307,0,0,0
234,2.59873,0,0,0
235,2.67307,0,0,0
236,2.84612,36.1816,0,0
237,2.8708,138.431,0,0
238,3.04324,302.224,0,0
239,3.04324,522.985,0,0
240,3.1661,690.247,0,0
241,2.77202,1073.52,0,0
242,3.04324,1949.01,0,0
243,2.62352,3600,0,0
244,2.79673,3600,0,0
245,3.04324,3600,0,0
246,3.06784,3600,0,0
247,2.9694,3600,0,0
248,3.09242,3600,0,0
249,3.04324,3600,0,0
250,3.04324,3600,0,0
251,3.09242,3600,0,0
252,2.99403,3600,0,0
253,3.21517,3600,0,0
254,2.9694,3600,0,0
255,2.8708,3600,0,0
256,2.89547,3600,0,0
257,3.28869,3600,0,0
258,3.06784,3600,0,0
259,2.92012,3600,0,0
260,2.62352,3600,0,0
261,2.99403,3600,0,0
262,3.36211,3600,0,0
263,3.48428,3600,0,0
264,2.67307,3600,0,0
265,3.21517,3600,0,0
266,2.77202,3600,0,0
267,2.6483,3600,0,0
268,2.94477,3600,0,0
269,3.31317,3600,0,0
270,3.11699,3600,0,0
271,3.06784,3600,0,0
272,3.23969,3600,0,0
273,3.14155,3600,0,0
274,3.31317,3600,0,0
275,2.89547,3600,0,0
276,3.11699,3600,0,0
277,3.26419,3259,0,0
278,3.09242,1657.04,0,0
279,3.04324,937.387,0,0
280,2.7473,642.88,0,0
281,3.48428,451.8,0,0
282,2.79673,349.736,0,0
283,2.9694,269.327,0,0
284,3.06784,159.5,0,0
285,3.33765,62.0242,0,0
286,2.9694,0,0,0
287,2.99403,0,0,0
288,3.11699,0,0,0
289,3.19064,0,0,0
290,3.19064,0,0,0
291,2.9694,0,0,0
292,3.23969,0,0,0
293,3.26419,0,0,0
294,2.99403,0,0,0
295,3.21517,0,0,0
296,3.23969,0,0,0
297,3.50868,0,0,0
298,2.8708,0,0,0
299,2.94477,0,0,0
300,3.14155,0,0,0
301,2.72256,0,0,0
302,3.28869,0,0,0
303,3.45987,0,0,0
304,3.26419,0,0,0
305,3.01864,0,0,0
306,3.23969,0,0,0
307,3.43545,0,0,0
308,3.14155,0,0,0
309,2.9694,0,0,0
310,3.11699,0,0,0
311,2.92012,0,0,0
312,3.41101,0,0,0
313,3.11699,0,0,0
314,3.45987,0,0,0
315,3.36211,0,0,0
316,3.09242,0,0,0
317,3.04324,0,0,0
318,3.28869,0,0,0
319,3.06784,0,0,0
320,3.26419,0,0,0
321,3.36211,0,0,0
322,2.99403,0,0,0
323,3.06784,0,0,0
324,3.04324,0,0,0
325,3.04324,0,0,0
326,2.92012,0,0,0
327,2.82143,0,0,0
328,2.9694,0,0,0
329,3.23969,0,0,0
330,3.09242,0,0,0
331,2.82143,0,0,0
332,3.1661,0,0,0
333,3.23969,22.764,0,0
334,3.33765,53.312,0,0
335,2.9694,132.007,0,0
336,3.1661,210.563,0,0
337,3.14155,270.716,0,0
338,3.36211,292.089,0,0
339,2.8708,388.048,0,0
340,2.94477,646.612,0,0
341,2.8708,964.668,0,0
342,3.04324,1776.92,0,0
343,3.60619,2810.21,0,0
344,3.36211,3600,0,0
345,2.82143,3600,0,0
346,3.19064,3600,0,0
347,2.84612,3600,0,0
348,3.48428,3600,0,0
349,3.09242,3600,0,0
350,3.19064,3600,0,0
351,3.26419,3600,0,0
352,3.43545,3600,0,0
353,3.11699,3600,0,0
354,2.84612,3600,0,0
355,3.1661,3600,0,0
356,2.82143,3600,0,0
357,3.36211,3600,0,0
358,3.50868,3600,0,0
359,3.41101,3600,0,0
360,3.11699,3600,0,0
361,3.04324,3600,0,0
362,3.43545,3600,0,0
363,3.23969,3600,0,0
364,3.28869,3600,0,0
365,2.8708,3600,0,0
366,3.09242,3600,0,0
367,3.41101,3444.31,0,0
368,3.36211,1675.05,0,0
369,3.11699,1152.26,0,0
370,3.23969,821.835,0,0
371,2.92012,790.143,0,0
372,3.63054,505.702,0,0
373,3.36211,302.123,0,0
374,2.92012,169.234,0,0
375,2.99403,71.1036,0,0
376,3.41101,0,0,0
377,3.21517,0,0,0
378,3.19064,0,0,0
379,3.1661,0,0,0
380,3.55746,0,0,0
381,3.01864,0,0,0
382,3.01864,0,0,0
383,3.1661,0,0,0
384,3.43545,0,0,0
385,3.48428,0,0,0
386,2.82143,0,0,0
387,3.21517,0,0,0
388,3.36211,0,0,0
389,3.33765,0,0,0
390,3.1661,0,0,0
391,2.84612,0,0,0
392,2.94477,0,0,0
393,3.23969,0,0,0
394,3.11699,0,0,0
395,2.94477,0,0,0
396,3.53308,0,0,0
397,3.01864,0,0,0
398,3.41101,0,0,0
399,3.26419,0,0,0
400,3.33765,0,0,0
401,3.36211,0,0,0
402,3.21517,0,0,0
403,3.26419,4.17316,0,0
404,3.1661,4.72125,0,0
405,3.1661,45.4128,0,0
406,2.9694,119.195,0,0
407,3.06784,277.688,0,0
408,3.06784,446.333,0,0
409,3.19064,694.283,0,0
410,3.36211,943.515,0,0
411,3.21517,1212.44,0,0
412,3.65488,1008.36,0,0
413,2.9694,1051.81,0,0
414,3.04324,1483.77,0,0
415,3.23969,2100.44,0,0
416,2.82143,3600,0,0
417,3.48428,3600,0,0
418,3.63054,3600,0,0
419,3.26419,3600,0,0
420,3.43545,3600,0,0
421,3.01864,3600,0,0
422,3.14155,3600,0,0
423,3.75215,1977.9,0,0
424,3.09242,1302.33,0,0
425,3.19064,1154.63,0,0
426,3.58183,894.873,0,0
427,3.23969,647.524,0,0
428,3.38657,400.739,0,0
429,3.38657,235.467,0,0
430,3.33765,109.072,0,0
431,3.04324,81.6594,0,0
432,3.36211,0,0,0
433,3.41101,0,0,0
434,3.21517,0,0,0
435,3.14155,0,0,0
436,3.21517,0,0,0
437,3.33765,0,0,0
438,2.99403,0,0,0
439,3.75215,0,0,0
440,2.92012,0,0,0
441,2.89547,0,0,0
442,3.70354,0,0,0
443,2.79673,0,0,0
444,3.21517,0,0,0
445,3.23969,0,0,0
446,3.28869,0,0,0
447,3.06784,0,0,0
448,3.26419,0,0,0
449,3.43545,0,0,0
450,3.63054,0,0,0
451,3.48428,0,0,0
452,3.28869,0,0,0
453,3.19064,0,0,0
454,3.21517,0,0,0
455,3.04324,0,0,0
456,3.09242,0,0,0
457,3.48428,0,0,0
458,3.31317,0,0,0
459,3.11699,0,0,0
460,3.41101,0,0,0
461,3.21517,0,0,0
462,3.19064,0,0,0
463,3.26419,0,0,0
464,3.21517,9.9126,0,0
465,3.38657,20.018,0,0
466,3.1661,76.7896,0,0
467,3.38657,141.759,0,0
468,3.23969,254.674,0,0
469,3.1661,434.637,0,0
470,3.50868,538.95,0,0
471,3.1661,728.602,0,0
472,3.19064,792.637,0,0
473,3.1661,1085.11,0,0
474,3.43545,1511.82,0,0
475,3.55746,1747.74,0,0
476,3.45987,2564.47,0,0
477,3.14155,3600,0,0
478,3.38657,3281.39,0,0
479,3.21517,3167.91,0,0
480,3.06784,3227.67,0,0
481,3.48428,3402.68,0,0
482,3.36211,3600,0,0
483,3.38657,2343.68,0,0
484,3.80073,1286.08,0,0
485,3.21517,920.403,0,0
486,3.63054,455.373,0,0
487,3.41101,209.122,0,0
488,3.63054,9.25305,0,0
489,3.38657,0,0,0
490,3.19064,0,0,0
491,3.04324,0,0,0
492,3.01864,0,0,0
493,3.70354,0,0,0
494,3.36211,0,0,0
495,3.48428,0,0,0
496,3.36211,0,0,0
497,3.19064,0,0,0
498,3.33765,0,0,0
499,3.31317,0,0,0
500,3.19064,0,0,0
501,3.33765,0,0,0
502,3.21517,0,0,0
503,3.43545,0,0,0
504,3.38657,0,0,0
505,3.65488,0,0,0
506,3.01864,0,0,0
507,3.58183,0,0,0
508,3.26419,0,0,0
509,3.45987,0,0,0
510,3.60619,0,0,0
511,3.21517,0,0,0
512,3.28869,0,0,0
513,3.45987,0,0,0
514,3.26419,0,0,0
515,3.01864,0,0,0
516,3.65488,0,0,0
517,3.28869,0,0,0
518,3.43545,0,0,0
519,3.1661,0,0,0
520,3.06784,0,0,0
521,3.06784,0,0,0
522,3.26419,0,0,0
523,3.31317,0,0,0
524,3.41101,0,0,0
525,3.50868,29.1669,0,0
526,3.97042,31.8262,0,0
527,3.84926,0,0,0
528,3.33765,0,0,0
529,3.65488,0,0,0
530,3.45987,0,0,0
531,3.09242,0,0,0
532,3.60619,0,0,0
533,3.50868,0,0,0
534,3.67922,0,0,0
535,3.06784,0,0,0
536,2.82143,0,0,0
537,3.33765,0,0,0
538,3.31317,0,0,0
539,3.65488,0,0,0
540,3.21517,71.4261,0,0
541,3.09242,215.549,0,0
542,3.55746,337.635,0,0
543,3.36211,486.32,0,0
544,3.04324,626.112,0,0
545,3.21517,940.278,0,0
546,3.33765,1140.44,0,0
547,3.23969,1431.92,0,0
548,3.19064,1612.94,0,0
549,3.80073,1197.55,0,0
550,3.11699,1267.05,0,0
551,3.04324,2208.88,0,0
552,3.65488,3600,0,0
553,3.26419,3600,0,0
554,3.41101,3600,0,0
555,3.26419,3600,0,0
556,3.11699,3600,0,0
557,3.41101,3600,0,0
558,3.19064,3600,0,0
559,3.77644,3600,0,0
560,3.38657,3600,0,0
561,3.41101,3600,0,0
562,3.45987,3600,0,0
563,3.23969,3600,0,0
564,3.50868,3600,0,0
565,3.28869,3600,0,0
566,3.36211,3600,0,0
567,3.50868,3600,0,0
568,3.45987,3600,0,0
569,3.41101,3600,0,0
570,3.41101,3600,0,0
571,3.55746,3600,0,0
572,3.19064,3600,0,0
573,3.06784,3600,0,0
574,3.31317,3600,0,0
575,3.26419,3600,0,0
576,3.63054,3600,0,0
577,3.36211,3600,0,0
578,3.55746,3600,0,0
579,3.09242,3600,0,0
580,3.11699,3600,0,0
581,3.65488,3600,0,0
582,2.99403,3600,0,0
583,3.84926,3600,0,0
584,2.9694,3600,0,0
585,3.41101,3600,0,0
586,3.48428,3600,0,0
587,3.41101,3600,0,0
588,3.53308,3600,0,0
589,3.41101,3600,0,0
590,3.36211,3600,0,0
591,3.60619,3600,0,0
592,3.58183,1766.91,0,0
593,3.67922,498.204,0,0
594,3.58183,41.3433,0,0
595,3.1661,0,0,0
596,3.38657,0,0,0
597,3.31317,0,0,0
598,3.50868,0,0,0
599,3.50868,0,0,0
600,3.89775,0,0,0
601,3.45987,0,0,0
602,3.48428,0,0,0
603,3.43545,0,0,0
604,3.31317,0,0,0
605,3.60619,0,0,0
606,3.26419,0,0,0
607,3.33765,0,0,0
608,3.21517,0,0,0
609,3.92199,0,0,0
610,3.53308,0,0,0
611,3.33765,0,0,0
612,3.45987,0,0,0
613,3.09242,0,0,0
614,3.63054,0,0,0
615,3.50868,0,0,0
616,3.55746,0,0,0
617,3.38657,0,0,0
618,3.33765,0,0,0
619,3.41101,0,0,0
620,3.1661,0,0,0
621,3.21517,0,0,0
622,3.55746,0,0,0
623,3.58183,0,0,0
624,3.58183,0,0,0
625,3.31317,0,0,0
626,3.77644,0,0,0
627,3.50868,0,0,0
628,3.58183,0,0,0
629,3.28869,0,0,0
630,3.67922,0,0,0
631,3.11699,0,0,0
632,3.67922,0,0,0
633,3.70354,0,0,0
634,3.33765,0,0,0
635,3.19064,0,0,0
636,3.77644,0,0,0
637,3.41101,0,0,0
638,3.14155,0,0,0
639,3.45987,0,0,0
640,3.63054,0,0,0
641,3.72785,0,0,0
642,3.38657,0,0,0
643,3.70354,0,0,0
644,3.45987,0,0,0
645,3.26419,0,0,0
646,3.63054,0,0,0
647,3.60619,0,0,0
648,3.41101,0,0,0
649,3.55746,0,0,0
650,3.48428,14.0481,0,0
651,3.41101,46.7324,0,0
652,3.23969,103.297,0,0
653,3.21517,168.58,0,0
654,3.72785,137.008,0,0
655,3.50868,164.457,0,0
656,3.53308,193.205,0,0
657,3.06784,391.768,0,0
658,2.9694,941.33,0,0
659,3.89775,1348.94,0,0
660,3.55746,1202.46,0,0
661,3.33765,1209.89,0,0
662,3.58183,1051.48,0,0
663,3.38657,1009.49,0,0
664,3.48428,1064.83,0,0
665,3.50868,943.591,0,0
666,3.09242,1382.78,0,0
667,3.26419,2846.77,0,0
668,3.53308,2846.77,0,0
669,3.58183,2846.77,0,0
670,3.45987,2846.77,0,0
671,3.1661,2846.77,0,0
672,3.53308,2846.77,0,0
673,3.63054,2846.77,0,0
674,3.14155,2846.77,0,0
675,3.70354,2846.77,0,0
676,3.38657,2846.77,0,0
677,3.825,2846.77,0,0
678,3.19064,2846.77,0,0
679,3.23969,2846.77,0,0
680,3.33765,2846.77,0,0
681,3.67922,2846.77,0,0
682,3.23969,2846.77,0,0
683,3.33765,2846.77,0,0
684,3.58183,2846.77,0,0
685,3.58183,2846.77,0,0
686,3.41101,2846.77,0,0
687,3.23969,2846.77,0,0
688,3.11699,2846.77,0,0
689,3.41101,2846.77,0,0
690,3.45987,2846.77,0,0
691,3.58183,2846.77,0,0
692,3.31317,2846.77,0,0
693,3.19064,2846.77,0,0
694,3.58183,2846.77,0,0
695,3.48428,2846.77,0,0
696,3.67922,2846.77,0,0
697,3.1661,2846.77,0,0
698,3.43545,2846.77,0,0
699,3.72785,2846.77,0,0
700,3.70354,2846.77,0,0
701,3.60619,2846.77,0,0
702,3.60619,2846.77,0,0
703,3.58183,2846.77,0,0
704,3.67922,2846.77,0,0
705,3.50868,2846.77,0,0
706,3.33765,2846.77,0,0
707,3.58183,2846.77,0,0
708,3.72785,1593.32,0,0
709,3.38657,542.006,0,0
710,3.72785,111.643,0,0
711,3.04324,0,0,0
712,3.55746,0,0,0
713,3.41101,0,0,0
714,3.77644,0,0,0
715,3.36211,0,0,0
716,3.70354,0,0,0
717,3.38657,0,0,0
718,3.48428,0,0,0
719,3.53308,0,0,0
720,3.45987,0,0,0
721,3.50868,0,0,0
722,3.53308,0,0,0
723,3.53308,0,0,0
724,3.31317,0,0,0
725,3.36211,0,0,0
726,3.70354,0,0,0
727,3.31317,0,0,0
728,3.60619,0,0,0
729,3.53308,0,0,0
730,3.28869,0,0,0
731,3.45987,0,0,0
732,3.97042,0,0,0
733,3.60619,0,0,0
734,3.77644,0,0,0
735,3.60619,0,0,0
736,3.43545,0,0,0
737,3.43545,0,0,0
738,3.53308,0,0,0
739,3.45987,0,0,0
740,3.84926,0,0,0
741,3.67922,0,0,0
742,3.58183,0,0,0
743,3.50868,0,0,0
744,3.58183,0,0,0
745,3.67922,0,0,0
746,3.48428,0,0,0
747,3.60619,0,0,0
748,3.28869,0,0,0
749,3.70354,0,0,0
750,3.87351,0,0,0
751,3.70354,0,0,0
752,3.80073,0,0,0
753,3.63054,0,0,0
754,3.70354,0,0,0
755,3.67922,0,0,0
756,3.60619,0,0,0
757,3.50868,0,0,0
758,3.80073,0,0,0
759,3.48428,0,0,0
760,3.48428,0,0,0
761,3.28869,0,0,0
762,3.58183,0,0,0
763,3.45987,0,0,0
764,3.70354,0,0,0
765,3.55746,0,0,0
766,3.89775,0,0,0
767,3.36211,0,0,0
768,3.77644,0,0,0
769,3.58183,0,0,0
770,3.38657,0,0,0
771,3.41101,0,0,0
772,3.45987,0,0,0
773,3.70354,0,0,0
774,3.38657,0,0,0
775,3.67922,0,0,0
776,3.31317,0,0,0
777,3.75215,0,0,0
778,3.65488,0,0,0
779,3.67922,0,0,0
780,3.92199,0,0,0
781,3.67922,0,0,0
782,3.50868,0,0,0
783,3.45987,0,0,0
784,3.04324,0,0,0
785,3.63054,0,0,0
786,3.48428,0,0,0
787,3.53308,0,0,0
788,3.58183,75.5322,0,0
789,3.41101,426.87,0,0
790,3.38657,2150.27,0,0
791,3.50868,2150.27,0,0
792,3.63054,2150.27,0,0
793,3.63054,2150.27,0,0
794,3.21517,2150.27,0,0
795,3.80073,2150.27,0,0
796,3.55746,2150.27,0,0
797,3.67922,2150.27,0,0
798,3.825,2150.27,0,0
799,3.70354,2150.27,0,0
800,3.67922,2150.27,0,0
801,3.70354,2150.27,0,0
802,3.48428,2150.27,0,0
803,3.65488,2150.27,0,0
804,3.43545,2150.27,0,0
805,3.70354,2150.27,0,0
806,3.80073,2150.27,0,0
807,3.65488,2150.27,0,0
808,3.33765,2150.27,0,0
809,3.55746,2150.27,0,0
810,3.67922,2150.27,0,0
811,3.58183,2150.27,0,0
812,3.58183,2150.27,0,0
813,3.43545,2150.27,0,0
814,3.55746,2150.27,0,0
815,3.63054,2150.27,0,0
816,3.60619,2150.27,0,0
817,3.77644,2150.27,0,0
818,3.92199,1163.88,0,0
819,3.67922,348.557,0,0
820,3.50868,97.6036,0,0
821,3.63054,0,0,0
822,3.70354,0,0,0
823,3.43545,0,0,0
824,3.36211,0,0,0
825,3.87351,0,0,0
826,3.45987,0,0,0
827,3.45987,0,0,0
828,3.36211,0,0,0
829,3.87351,0,0,0
830,3.43545,0,0,0
831,3.41101,0,0,0
832,3.63054,0,0,0
833,4.043,0,0,0
834,3.70354,0,0,0
835,3.80073,0,0,0
836,3.63054,0,0,0
837,3.55746,0,0,0
838,3.89775,0,0,0
839,3.53308,0,0,0
840,3.45987,0,0,0
841,3.63054,0,0,0
842,3.70354,0,0,0
843,3.72785,0,0,0
844,3.53308,0,0,0
845,3.70354,0,0,0
846,3.38657,0,0,0
847,3.70354,0,0,0
848,3.41101,0,0,0
849,3.67922,0,0,0
850,3.31317,0,0,0
851,3.53308,0,0,0
852,3.70354,0,0,0
853,3.72785,0,0,0
854,4.043,0,0,0
855,3.80073,0,0,0
856,3.55746,0,0,0
857,3.58183,0,0,0
858,3.75215,0,0,0
859,3.60619,0,0,0
860,3.58183,0,0,0
861,3.53308,0,0,0
862,3.55746,0,0,0
863,3.72785,0,0,0
864,3.80073,0,0,0
865,3.825,0,0,0
866,3.33765,0,0,0
867,3.55746,0,0,0
868,3.60619,0,0,0
869,3.65488,0,0,0
870,3.65488,0,0,0
871,3.75215,0,0,0
872,3.825,0,0,0
873,3.67922,0,0,0
874,4.06718,0,0,0
875,4.1155,0,0,0
876,3.38657,0,0,0
877,3.33765,0,0,0
878,3.825,0,0,0
879,3.53308,0,0,0
880,3.43545,0,0,0
881,3.92199,0,0,0
882,3.55746,0,0,0
883,3.84926,0,0,0
884,4.043,0,0,0
885,3.50868,0,0,0
886,4.01882,0,0,0
887,3.58183,0,0,0
888,3.58183,0,0,0
889,3.65488,0,0,0
890,3.60619,0,0,0
891,3.60619,0,0,0
892,3.67922,0,0,0
893,3.80073,0,0,0
894,3.53308,0,0,0
895,3.825,0,0,0
896,3.65488,0,0,0
897,3.87351,0,0,0
898,3.84926,0,0,0
899,3.65488,0,0,0
900,3.41101,0,0,0
901,3.58183,0,0,0
902,3.43545,0,0,0
903,3.87351,0,0,0
904,3.75215,0,0,0
905,3.63054,0,0,0
906,3.41101,0,0,0
907,3.60619,0,0,0
908,3.87351,0,0,0
909,3.87351,0,0,0
910,3.89775,0,0,0
911,3.60619,0,0,0
912,3.63054,0,0,0
913,3.84926,0,0,0
914,3.63054,0,0,0
915,3.825,0,0,0
916,3.45987,0,0,0
917,3.45987,0,0,0
918,3.84926,0,0,0
919,3.63054,0,0,0
920,3.92199,0,0,0
921,3.58183,0,0,0
922,3.94621,0,0,0
923,3.67922,0,0,0
924,3.94621,0,0,0
925,4.06718,0,0,0
926,3.87351,0,0,0
927,3.72785,0,0,0
928,3.65488,0,0,0
929,3.97042,0,0,0
930,3.97042,0,0,0
931,3.77644,0,0,0
932,3.55746,0,0,0
933,3.87351,0,0,0
934,3.60619,0,0,0
935,3.99462,0,0,0
936,3.67922,0,0,0
937,3.65488,0,0,0
938,3.72785,0,0,0
939,3.77644,0,0,0
940,3.60619,0,0,0
941,4.16378,0,0,0
942,3.65488,0,0,0
943,3.67922,0,0,0
944,3.84926,0,0,0
945,3.48428,0,0,0
946,3.65488,0,0,0
947,3.77644,0,0,0
948,3.99462,0,0,0
949,3.55746,0,0,0
950,3.75215,0,0,0
951,3.77644,0,0,0
952,3.55746,0,0,0
953,3.50868,0,0,0
954,3.70354,0,0,0
955,3.70354,0,0,0
956,3.41101,0,0,0
957,3.72785,0,0,0
958,3.75215,0,0,0
959,3.45987,0,0,0
960,3.21517,0,0,0
961,3.75215,0,0,0
962,3.77644,64.2498,0,0
963,3.72785,695.617,0,0
964,3.48428,695.617,0,0
965,3.87351,695.617,0,0
966,3.97042,695.617,0,0
967,3.58183,695.617,0,0
968,4.16378,695.617,0,0
969,3.87351,695.617,0,0
970,3.50868,695.617,0,0
971,3.825,695.617,0,0
972,3.87351,695.617,0,0
973,3.58183,695.617,0,0
974,3.97042,695.617,0,0
975,4.09134,695.617,0,0
976,3.77644,695.617,0,0
977,3.84926,695.617,0,0
978,3.80073,695.617,0,0
979,3.41101,695.617,0,0
980,3.65488,695.617,0,0
981,3.825,695.617,0,0
982,3.80073,695.617,0,0
983,3.65488,695.617,0,0
984,3.58183,695.617,0,0
985,3.75215,695.617,0,0
986,3.75215,695.617,0,0
987,4.30839,695.617,0,0
988,3.97042,3600,0,1
989,3.31317,3600,0,1
990,3.26419,3600,0,1
991,2.52429,3600,0,1
992,3.06784,3600,0,1
993,2.54912,3600,0,1
994,2.17557,3600,0,1
995,1.95017,3600,0,1
996,2.12557,3600,0,1
997,2.42489,3600,0,0
998,2.20056,3600,0,0
999,2.22553,3600,0,0
1000,2.27543,3600,0,0
1001,2.22553,3600,0,0
