time,temp,est,door,compressor
929,2.40001,86400,1,0
930,2.44976,86400,1,0
931,2.40001,86400,1,0
932,2.3253,86400,1,0
933,2.52429,86400,1,0
934,2.42489,86400,1,0
935,2.67307,86400,1,0
936,2.57393,86400,1,0
937,2.59873,86400,1,0
938,2.67307,86400,1,0
939,2.69782,86400,0,0
940,2.62352,86400,0,0
941,2.89547,86400,0,0
942,2.6483,86400,0,0
943,2.6483,86400,0,0
944,2.7473,86400,0,0
945,2.54912,86400,0,0
946,2.6483,86400,0,0
947,2.72256,86400,0,0
948,2.82143,86400,0,0
949,2.59873,86400,0,0
950,2.69782,86400,0,0
951,2.72256,86400,0,0
952,2.59873,86400,0,0
953,2.59873,86400,0,0
954,2.69782,86400,0,0
955,2.69782,86400,0,0
956,2.54912,86400,0,0
957,2.72256,86400,0,0
958,2.72256,86400,0,0
959,2.57393,86400,0,0
960,2.44976,86400,0,0
961,2.72256,86400,0,0
962,2.7473,86400,0,0
963,2.72256,86400,0,0
964,2.59873,86400,0,0
965,2.79673,86400,0,0
966,2.84612,86400,0,0
967,2.6483,86400,0,0
968,2.94477,86400,0,0
969,2.79673,86400,0,0
970,2.62352,86400,0,0
971,2.77202,86400,0,0
972,2.82143,86400,0,0
973,2.6483,86400,0,0
974,2.8708,86400,0,0
975,2.92012,86400,0,0
976,2.77202,86400,0,0
977,2.82143,86400,0,0
978,2.79673,86400,0,0
979,2.59873,86400,0,0
980,2.72256,86400,0,0
981,2.79673,86400,0,0
982,2.79673,86400,0,0
983,2.72256,86400,0,0
984,2.67307,86400,0,0
985,2.77202,86400,0,0
986,2.77202,86400,0,0
987,3.04324,86400,0,0
988,2.99403,86400,0,0
989,2.77202,86400,0,0
990,2.84612,86400,0,0
991,2.57393,86400,0,0
992,2.94477,86400,0,0
993,2.77202,86400,0,0
994,2.69782,86400,0,0
995,2.69782,86400,0,0
996,2.8708,86400,0,0
997,3.01864,86400,0,0
998,2.92012,86400,0,0
999,2.92012,86400,0,0
1000,2.94477,86400,0,0
1001,2.94477,86400,0,0
1002,2.82143,86400,0,0
1003,2.7473,86400,0,0
1004,2.9694,86400,0,0
1005,2.92012,86400,0,0
1006,3.04324,86400,0,0
1007,2.99403,86400,0,0
1008,2.8708,86400,0,0
1009,2.82143,86400,0,0
1010,2.8708,86400,0,0
1011,2.72256,86400,0,0
1012,2.82143,86400,0,0
1013,2.77202,86400,0,0
1014,2.94477,86400,0,0
1015,2.69782,86400,0,0
1016,2.99403,86400,0,0
1017,2.92012,86400,0,0
1018,2.84612,86400,0,0
1019,2.8708,86400,0,0
1020,2.89547,86400,0,0
1021,2.69782,86400,0,0
1022,2.7473,86400,0,0
1023,2.77202,86400,0,0
1024,2.89547,86400,0,0
1025,2.7473,86400,0,0
1026,2.77202,86400,0,0
1027,2.77202,86400,0,0
1028,2.92012,86400,0,0
1029,2.94477,86400,0,0
1030,2.89547,86400,0,0
1031,2.67307,86400,0,0
1032,2.89547,86400,0,0
1033,2.89547,86400,0,0
1034,2.69782,86400,0,0
1035,2.89547,86400,0,0
1036,2.9694,86400,0,0
1037,2.94477,86400,0,0
1038,2.84612,86400,0,0
1039,2.8708,86400,0,0
1040,2.82143,86400,0,0
1041,2.94477,86400,0,0
1042,2.89547,86400,0,0
1043,2.89547,86400,0,0
1044,2.99403,86400,0,0
1045,2.82143,86400,0,0
1046,3.04324,86400,0,0
1047,2.94477,86400,0,0
1048,3.06784,86400,0,0
1049,3.01864,86400,0,0
1050,2.99403,86400,0,0
1051,2.99403,86400,0,0
1052,2.92012,86400,0,0
1053,2.94477,86400,0,0
1054,3.1661,86400,0,0
1055,3.04324,86400,0,0
1056,2.9694,86400,0,0
1057,2.9694,86400,0,0
1058,2.9694,86400,0,0
1059,2.99403,86400,0,0
1060,2.84612,86400,0,0
1061,2.92012,86400,0,0
1062,3.01864,86400,0,0
1063,2.94477,86400,0,0
1064,2.92012,86400,0,0
1065,2.8708,86400,0,0
1066,2.8708,86400,0,0
1067,2.79673,86400,0,0
1068,2.94477,86400,0,0
1069,2.84612,86400,0,0
1070,2.8708,86400,0,0
1071,3.06784,86400,0,0
1072,3.1661,86400,0,0
1073,3.06784,86400,0,0
1074,3.01864,86400,0,0
1075,3.01864,86400,0,0
1076,2.89547,86400,0,0
1077,3.01864,86400,0,0
1078,2.92012,86400,0,0
1079,2.99403,86400,0,0
1080,2.99403,86400,0,0
1081,3.01864,86400,0,0
1082,3.11699,86400,0,0
1083,3.14155,86400,0,0
1084,3.06784,86400,0,0
1085,3.09242,86400,0,0
1086,2.94477,86400,0,0
1087,3.09242,86400,0,0
1088,3.04324,86400,0,0
1089,3.14155,86400,0,0
1090,2.94477,86400,0,0
1091,3.11699,86400,0,0
1092,3.01864,86400,0,0
1093,2.84612,86400,0,0
1094,2.94477,86400,0,0
1095,3.09242,86400,0,0
1096,3.04324,86400,0,0
1097,3.01864,86400,0,0
1098,3.14155,86400,0,0
1099,3.11699,86400,0,0
1100,2.94477,86400,0,0
1101,3.04324,86400,0,0
1102,3.19064,86400,0,0
1103,3.06784,86400,0,0
1104,2.77202,86400,0,0
1105,3.04324,86400,0,0
1106,3.01864,86400,0,0
1107,2.9694,86400,0,0
1108,2.9694,86400,0,0
1109,3.1661,86400,0,0
1110,2.9694,86400,0,0
1111,3.04324,86400,0,0
1112,3.11699,86400,0,0
1113,3.1661,86400,0,0
1114,3.01864,86400,0,0
1115,3.19064,86400,0,0
1116,3.06784,86400,0,0
1117,3.01864,86400,0,0
1118,3.01864,86400,0,0
1119,3.41101,1118.71,0,0
1120,3.28869,2834.16,0,0
1121,3.06784,86400,0,0
1122,3.1661,86400,0,0
1123,2.89547,86400,0,0
1124,2.99403,86400,0,0
1125,2.9694,86400,0,0
1126,3.26419,3783.71,0,0
1127,2.89547,86400,0,0
1128,3.19064,86400,0,0
1129,3.06784,86400,0,0
1130,3.23969,6043.4,0,0
1131,2.9694,86400,0,0
1132,3.01864,86400,0,0
1133,3.06784,86400,0,0
1134,2.9694,86400,0,0
1135,3.1661,86400,0,0
1136,3.01864,86400,0,0
1137,3.19064,86400,0,0
1138,3.21517,12668.4,0,0
1139,2.82143,86400,0,0
1140,3.09242,86400,0,0
1141,3.28869,2429.91,0,0
1142,3.06784,86400,0,0
1143,3.26419,3280.67,0,0
1144,3.06784,86400,0,0
1145,3.11699,86400,0,0
1146,3.06784,86400,0,0
1147,3.21517,10469.7,0,0
1148,3.28869,2395.03,0,0
1149,3.21517,10758.7,0,0
1150,3.09242,86400,0,0
1151,3.09242,86400,0,0
1152,3.01864,86400,0,0
1153,3.1661,86400,0,0
1154,3.11699,86400,0,0
1155,3.31317,1876.61,0,0
1156,2.9694,86400,0,0
1157,3.11699,86400,0,0
1158,3.21517,9360.8,0,0
1159,3.06784,86400,0,0
1160,3.31317,1855.66,0,0
1161,3.09242,86400,0,0
1162,3.1661,86400,0,0
1163,3.14155,86400,0,0
1164,3.14155,86400,0,0
1165,3.14155,86400,0,0
1166,3.09242,86400,0,0
1167,3.21517,8747.49,0,0
1168,3.11699,86400,0,0
1169,2.99403,86400,0,0
1170,3.31317,1819.83,0,0
1171,3.26419,3013.04,0,0
1172,3.21517,8680.7,0,0
1173,3.28869,2287.72,0,0
1174,3.21517,8893.91,0,0
1175,3.38657,1157.79,0,0
1176,3.43545,931.266,0,0
1177,3.01864,86400,0,0
1178,3.09242,86400,0,0
1179,3.21517,9246.55,0,0
1180,3.31317,1860.45,0,0
1181,3.31317,1869.8,0,0
1182,3.14155,86400,0,0
1183,3.26419,3140.87,0,0
1184,3.09242,86400,0,0
1185,3.1661,86400,0,0
1186,3.21517,9569.61,0,0
1187,3.19064,86400,0,0
1188,3.21517,9616.02,0,0
1189,3.26419,3139.65,0,0
1190,3.1661,86400,0,0
1191,3.21517,9761.11,0,0
1192,3.19064,86400,0,0
1193,3.19064,86400,0,0
1194,3.19064,86400,0,0
1195,3.31317,1879.99,0,0
1196,3.28869,2370.48,0,0
1197,3.28869,2382.4,0,0
1198,3.26419,3223.88,0,0
1199,3.26419,3240.08,0,0
1200,3.28869,2412.24,0,0
1201,3.26419,3278.49,0,0
1202,3.26419,3294.96,0,0
1203,3.43545,949.492,0,0
1204,3.33765,1615.67,0,0
1205,3.19064,86400,0,0
1206,3.14155,86400,0,0
1207,3.43545,955.841,0,0
1208,3.19064,86400,0,0
1209,3.48428,796.587,0,0
1210,3.19064,86400,0,0
1211,3.11699,86400,0,0
1212,3.36211,1398.24,0,0
1213,3.11699,86400,0,0
1214,3.26419,3522.56,0,0
1215,3.14155,86400,0,0
1216,3.33765,1650.24,0,0
1217,3.23969,5773,0,0
1218,3.14155,86400,0,0
1219,3.28869,2573.35,0,0
1220,3.36211,1410.96,0,0
1221,3.21517,16497,0,0
1222,3.28869,2612.27,0,0
1223,3.21517,17123.3,0,0
1224,3.33765,1679.63,0,0
1225,3.31317,2061.73,0,0
1226,3.33765,1695.01,0,0
1227,3.43545,984.245,0,0
1228,3.36211,1450.85,0,0
1229,3.21517,24254.3,0,0
1230,3.36211,1458.58,0,0
1231,3.14155,86400,0,0
1232,3.38657,1264.44,0,0
1233,3.31317,2150.7,0,0
1234,3.41101,1121.3,0,0
1235,3.36211,1486.19,0,0
1236,3.43545,1008.91,0,0
1237,3.19064,86400,0,0
1238,3.26419,4247.45,0,0
1239,3.28869,2926.37,0,0
1240,3.36211,1510.36,0,0
1241,3.33765,1813.34,0,0
1242,3.21517,86400,0,0
1243,3.31317,2266.09,0,0
1244,3.48428,840.577,0,0
1245,3.21517,86400,0,0
1246,3.19064,86400,0,0
1247,3.31317,2306.06,0,0
1248,3.28869,3085.76,0,0
1249,3.43545,1034.98,0,0
1250,3.36211,1563.24,0,0
1251,3.43545,1043.65,0,0
1252,3.33765,1906.96,0,0
1253,3.36211,1589.61,0,0
1254,3.21517,86400,0,0
1255,3.33765,1927.82,0,0
1256,3.38657,1368.54,0,0
1257,3.43545,1062.18,0,0
1258,3.43545,1067.51,0,0
1259,3.23969,13631.1,0,0
1260,3.31317,2529.39,0,0
1261,3.33765,1997.05,0,0
1262,3.53308,737.744,0,0
1263,3.36211,1670.09,0,0
1264,3.14155,86400,0,0
1265,3.1661,86400,0,0
1266,3.31317,2602.34,0,0
1267,3.11699,86400,0,0
1268,3.45987,972.546,0,0
1269,3.55746,689.101,0,0
1270,3.43545,1100.48,0,0
1271,3.31317,2718.88,0,0
1272,3.45987,990.639,0,0
1273,3.43545,1114.5,0,0
1274,3.31317,2805.63,0,0
1275,3.33765,2164.47,0,0
1276,3.36211,1763.63,0,0
1277,3.33765,2188.84,0,0
1278,3.45987,1009.38,0,0
1279,3.41101,1296.28,0,0
1280,3.48428,918.29,0,0
1281,3.33765,2271.06,0,0
1282,3.36211,1833.4,0,0
1283,3.48428,927.122,0,0
1284,3.38657,1551.4,0,0
1285,3.43545,1168.54,0,0
1286,3.50868,852.697,0,0
1287,3.48428,943.531,0,0
1288,3.33765,2431.1,0,0
1289,3.50868,862.419,0,0
1290,3.50868,866.753,0,0
1291,3.48428,960.683,0,0
1292,3.53308,800.156,0,0
1293,3.53308,804.177,0,0
1294,3.48428,977.273,0,0
1295,3.55746,746.753,0,0
1296,3.55746,750.505,0,0
1297,3.43545,1264.93,0,0
1298,3.48428,999.172,0,0
1299,3.60619,653.342,0,0
1300,3.43545,1292.08,0,0
1301,3.45987,1139.97,0,0
1302,3.38657,1813.96,0,0
1303,3.45987,1149.33,0,0
1304,3.53308,842.571,0,0
1305,3.48428,1034.26,0,0
1306,3.48428,1039.46,0,0
1307,3.50868,939.614,0,0
1308,3.48428,1050.52,0,0
1309,3.50868,948.6,0,0
1310,3.63054,631.527,0,0
1311,3.33765,3439.41,0,0
1312,3.48428,1072.38,0,0
1313,3.48428,1077.77,0,0
1314,3.53308,879.322,0,0
1315,3.65488,600.285,0,0
1316,3.50868,984.033,0,0
1317,3.65488,605.157,0,0
1318,3.28869,26408.7,0,0
1319,3.63054,650.515,0,0
1320,3.43545,1484.24,0,0
1321,3.38657,2193.14,0,0
1322,3.41101,1782.78,0,0
1323,3.58183,764.867,0,0
1324,3.65488,616.775,0,0
1325,3.53308,926.863,0,0
1326,3.43545,1549.77,0,0
1327,3.67922,584.335,0,0
1328,3.65488,626.546,0,0
1329,3.55746,861.543,0,0
1330,3.63054,677.737,0,0
1331,3.75215,499.609,0,0
1332,3.50868,1082.76,0,0
1333,3.60619,742.568,0,0
1334,3.70354,565.944,0,0
1335,3.75215,507.261,0,0
1336,3.45987,1471.89,0,0
1337,3.67922,610.433,0,0
1338,3.36211,4184.15,0,0
1339,3.65488,657.006,0,0
1340,3.53308,1020.28,0,0
1341,3.63054,712.872,0,0
1342,3.50868,1161.15,0,0
1343,3.38657,3112.97,0,0
1344,3.65488,668.172,0,0
1345,3.60619,783.976,0,0
1346,3.60619,787.915,0,0
1347,3.43545,1946.15,0,0
1348,3.75215,526.172,0,0
1349,3.75215,528.816,0,0
1350,3.60619,805.607,0,0
1351,3.63054,745.206,0,0
1352,3.63054,748.951,0,0
1353,3.58183,896.991,0,0
1354,3.41101,2778.04,0,0
1355,3.60619,823.497,0,0
1356,3.55746,1005.55,0,0
1357,3.55746,1010.6,0,0
1358,3.60619,834.487,0,0
1359,3.50868,1307.84,0,0
1360,3.58183,924.506,0,0
1361,3.58183,929.152,0,0
1362,3.43545,2332.38,0,0
1363,3.63054,779.781,0,0
1364,3.70354,626.489,0,0
1365,3.63054,788.632,0,0
1366,3.70354,632.161,0,0
1367,3.45987,1979.82,0,0
1368,3.75215,560.322,0,0
1369,3.36211,15423.9,0,0
1370,3.72785,599.221,0,0
1371,3.67922,691.009,0,0
1372,3.67922,694.481,0,0
1373,3.58183,994.5,0,0
1374,3.65488,757.026,0,0
1375,3.65488,760.831,0,0
1376,3.80073,513.472,0,0
1377,3.60619,922.121,0,0
1378,3.50868,1535.38,0,0
1379,3.60619,929.56,0,0
1380,3.825,492.565,0,0
1381,3.65488,785.031,0,0
1382,3.75215,590.269,0,0
1383,3.58183,1065.48,0,0
1384,3.60619,960.877,0,0
1385,3.80073,529.424,0,0
1386,3.67922,742.725,0,0
1387,3.72785,643.919,0,0
1388,3.65488,816.221,0,0
1389,3.77644,570.692,0,0
1390,3.60619,1003.33,0,0
1391,3.75215,612.759,0,0
1392,3.72785,659.111,0,0
1393,3.63054,923.555,0,0
1394,3.58183,1157.85,0,0
1395,3.825,519.207,0,0
1396,3.63054,940.371,0,0
1397,3.825,523.268,0,0
1398,3.55746,1373.73,0,0
1399,3.60619,1066.01,0,0
1400,3.80073,559.684,0,0
1401,3.63054,969.674,0,0
1402,3.55746,1417.39,0,0
1403,3.55746,1424.51,0,0
1404,3.77644,602.745,0,0
1405,3.67922,816.798,0,0
1406,3.63054,995.358,0,0
1407,3.70354,757.669,0,0
1408,3.72785,704.286,0,0
1409,3.84926,514.048,0,0
1410,3.60619,1150.22,0,0
1411,3.65488,927.096,0,0
1412,3.72785,717.715,0,0
1413,3.60619,1172.76,0,0
1414,3.87351,494.798,0,0
1415,3.45987,5089.94,0,0
1416,3.80073,591.481,0,0
1417,3.825,559.072,0,0
1418,3.72785,738.772,0,0
1419,3.75215,688.024,0,0
1420,3.77644,644.031,0,0
1421,3.72785,750.865,0,0
1422,3.72785,754.638,0,0
1423,3.70354,825.168,0,0
1424,3.65488,1007.67,0,0
1425,3.75215,707.163,0,0
1426,3.48428,4310.38,0,0
1427,3.75215,711.303,0,0
1428,3.89775,490.793,0,0
1429,3.87351,520.565,0,0
1430,3.70354,857.78,0,0
1431,3.80073,630.403,0,0
1432,3.99462,411.712,0,0
1433,3.89775,502.053,0,0
1434,3.89775,504.576,0,0
1435,3.75215,750.033,0,0
1436,3.67922,993.373,0,0
1437,3.63054,1268.83,0,0
1438,3.65488,1122.39,0,0
1439,3.825,612.479,0,0
1440,3.80073,658.725,0,0
1441,3.84926,580.254,0,0
1442,3.77644,716.662,0,0
1443,3.80073,668.941,0,0
1444,3.92199,495.213,0,0
1445,3.97042,450.109,0,0
1446,3.65488,1209.96,0,0
1447,3.75215,800.627,0,0
1448,3.72785,880.153,0,0
1449,3.63054,1421.16,0,0
1450,3.70354,980.077,0,0
1451,3.75215,814.018,0,0
1452,3.80073,696.669,0,0
1453,3.87351,572.249,0,0
1454,3.99462,440.527,0,0
1455,3.825,660.242,0,0
1456,3.825,663.56,0,0
1457,3.77644,777.297,0,0
1458,3.92199,521.24,0,0
1459,3.72785,945.782,0,0
1460,3.75215,863.075,0,0
1461,3.70354,1064.28,0,0
1462,3.92199,528.225,0,0
1463,3.70354,1080.56,0,0
1464,3.89775,564.099,0,0
1465,3.825,692.172,0,0
1466,3.89775,569.265,0,0
1467,3.77644,822.543,0,0
1468,3.87351,611.452,0,0
1469,3.75215,913.294,0,0
1470,3.75215,917.884,0,0
1471,3.80073,770.96,0,0
1472,3.825,715.79,0,0
1473,3.70354,1166.46,0,0
1474,3.77644,852.655,0,0
1475,3.72785,1048.45,0,0
1476,3.77644,860.456,0,0
1477,3.87351,632.051,0,0
1478,3.77644,870.737,0,0
1479,3.77644,875.112,0,0
1480,3.97042,503.051,0,0
1481,3.94621,534.265,0,0
1482,3.825,751.497,0,0
1483,3.77644,900.053,0,0
1484,3.80073,825.076,0,0
1485,4.01882,462.406,0,0
1486,3.87351,660.325,0,0
1487,3.89775,619.897,0,0
1488,3.87351,667.215,0,0
1489,3.89775,625.934,0,0
1490,3.94621,554.886,0,0
1491,3.70354,1372.33,0,0
1492,3.825,795.025,0,0
1493,3.77644,962.877,0,0
1494,3.89775,638.778,0,0
1495,3.80073,883.351,0,0
1496,3.94621,566.717,0,0
1497,3.87351,695.972,0,0
1498,3.87351,699.47,0,0
1499,3.87351,702.985,0,0
1500,3.92199,614.239,0,0
1501,3.92199,617.326,0,0
1502,3.97042,548.174,0,0
1503,3.99462,520.484,0,0
1504,3.94621,588.473,0,0
1505,3.97042,556.478,0,0
1506,3.75215,1203.94,0,0
1507,4.043,475.674,0,0
1508,3.84926,805.218,0,0
1509,3.75215,1234.97,0,0
1510,3.92199,644.887,0,0
1511,3.94621,606.371,0,0
1512,3.94621,609.418,0,0
1513,3.87351,761.14,0,0
1514,3.92199,657.944,0,0
1515,3.94621,617.842,0,0
1516,3.99462,548.603,0,0
1517,3.80073,1038.23,0,0
1518,3.94621,626.365,0,0
1519,4.01882,524.376,0,0
1520,3.84926,866.754,0,0
1521,3.92199,681.673,0,0
1522,3.99462,562.347,0,0
1523,3.825,975.319,0,0
1524,4.06718,480.186,0,0
1525,3.99462,570.181,0,0
1526,3.89775,757.492,0,0
1527,3.94621,655.268,0,0
1528,4.06718,488.016,0,0
1529,4.01882,547.432,0,0
1530,3.89775,777.281,0,0
1531,4.1155,447.378,0,0
1532,4.1879,393.441,0,0
1533,3.87351,869.657,0,0
1534,4.01882,561.321,0,0
1535,3.92199,741.917,0,0
1536,4.16378,416.362,0,0
1537,3.94621,696.689,0,0
1538,4.06718,510.507,0,0
1539,3.97042,655.914,0,0
1540,3.825,1137.56,0,0
1541,3.92199,769.158,0,0
1542,3.97042,663.98,0,0
1543,3.94621,718.215,0,0
1544,4.09134,494.556,0,0
1545,4.01882,590.401,0,0
1546,3.70354,3307.66,0,0
1547,4.01882,593.9,0,0
1548,4.043,561.333,0,0
1549,4.01882,600.075,0,0
1550,4.1155,480.255,0,0
1551,4.09134,508.684,0,0
1552,3.89775,903.471,0,0
1553,4.043,575.222,0,0
1554,3.99462,658.965,0,0
1555,3.97042,712.365,0,0
1556,3.92199,844.375,0,0
1557,3.99462,668.001,0,0
1558,3.84926,1173.87,0,0
1559,3.99462,673.284,0,0
1560,4.1155,497.993,0,0
1561,3.97042,734.418,0,0
1562,3.84926,1214.55,0,0
1563,4.09134,531.593,0,0
1564,3.92199,885.862,0,0
1565,3.99462,693.569,0,0
1566,4.01882,649.041,0,0
1567,3.92199,902.293,0,0
1568,3.94621,827.133,0,0
1569,3.99462,706.555,0,0
1570,3.97042,768.006,0,0
1571,4.1155,517.609,0,0
1572,4.13964,493.045,0,0
1573,4.28431,376.98,0,0
1574,3.99462,730.638,0,0
1575,3.92199,958.583,0,0
1576,4.043,637.412,0,0
1577,4.01882,687.337,0,0
1578,3.94621,885.645,0,0
1579,3.92199,983.066,0,0
1580,3.97042,816.601,0,0
1581,4.13964,510.002,0,0
1582,4.13964,512.565,0,0
1583,4.26022,404.835,0,0
1584,3.92199,1026.58,0,0
1585,3.99462,776.486,0,0
1586,4.09134,586.275,0,0
1587,3.99462,785.616,0,0
1588,3.97042,861.807,0,0
1589,4.1155,558.364,0,0
1590,3.89775,1209.41,0,0
1591,4.01882,738.684,0,0
1592,3.97042,881.295,0,0
1593,4.16378,505.764,0,0
1594,4.043,695.634,0,0
1595,3.99462,820.941,0,0
1596,4.1155,573.97,0,0
1597,4.01882,763.685,0,0
1598,4.09134,616.889,0,0
1599,3.99462,841.283,0,0
1600,4.06718,666.222,0,0
1601,4.1155,586.359,0,0
1602,4.06718,673.415,0,0
1603,4.33245,378.619,0,0
1604,4.1155,596.558,0,0
1605,4.09134,640.228,0,0
1606,3.94621,1089.92,0,0
1607,4.16378,535.534,0,0
1608,4.09134,649.262,0,0
1609,3.97042,997.935,0,0
1610,4.23612,462.408,0,0
1611,4.16378,545.127,0,0
1612,4.06718,713.508,0,0
1613,4.06718,717.093,0,0
1614,4.043,780.336,0,0
1615,4.13964,588.582,0,0
1616,4.1155,631.079,0,0
1617,4.26022,452.181,0,0
1618,4.21202,502.765,0,0
1619,4.1155,642.813,0,0
1620,4.06718,748.537,0,0
1621,3.99462,989.142,0,0
1622,4.26022,460.619,0,0
1623,4.13964,613.042,0,0
1624,4.21202,515.323,0,0
1625,4.13964,619.828,0,0
1626,4.28431,446.454,0,0
1627,4.28431,448.697,0,0
1628,4.043,862.787,0,0
1629,4.16378,594.169,0,0
1630,4.28431,453.861,0,0
1631,4.1879,565.161,0,0
1632,4.26022,481.28,0,0
1633,4.26022,483.698,0,0
1634,4.30839,440.85,0,0
1635,4.26022,488.824,0,0
1636,4.09134,772.38,0,0
1637,4.1155,717.266,0,0
1638,4.23612,521.826,0,0
1639,4.21202,555.24,0,0
1640,4.1879,593.038,0,0
1641,3.99462,1204.87,0,0
1642,4.21202,561.976,0,0
1643,4.09134,805.679,0,0
1644,4.26022,506.129,0,0
1645,4.33245,438.068,0,0
1646,4.35651,420.72,0,0
1647,4.16378,658.087,0,0
1648,4.1155,769.133,0,0
1649,4.01882,1150,0,0
1650,4.01882,1155.78,0,0
1651,4.33245,447.091,0,0
1652,4.38056,410.42,0,0
1653,4.35651,431.247,0,0
1654,4.13964,737.492,0,0
1655,4.06718,969.644,0,0
1656,4.1879,642.797,0,0
1657,4.28431,507.403,0,0
1658,4.13964,753.933,0,0
1659,4.38056,420.778,0,0
1660,4.16378,707.344,0,0
1661,4.35651,444.028,0,0
1662,4.13964,775.474,0,0
1663,4.33245,469.735,0,0
1664,4.33245,472.095,0,0
1665,4.23612,593.447,0,0
1666,4.28431,529.657,0,0
1667,4.06718,1079.77,0,0
1668,4.40461,416.385,0,0
1669,4.13964,814.766,0,0
1670,4.26022,571.384,0,0
1671,4.1879,702.173,0,0
1672,4.26022,576.614,0,0
1673,4.28431,546.074,0,0
1674,4.30839,518.749,0,0
1675,4.13964,848.989,0,0
1676,4.33245,495.6,0,0
1677,4.1879,728.022,0,0
1678,4.09134,1060.27,0,0
1679,4.26022,595.509,0,0
1680,4.26022,598.502,0,0
1681,4.30839,533.686,0,0
1682,4.1879,748.569,0,0
1683,4.1879,752.331,0,0
1684,4.42864,420.426,0,0
1685,4.26022,614.289,0,0
1686,4.23612,660.478,0,0
1687,4.1879,772.228,0,0
1688,4.23612,666.662,0,0
1689,4.33245,522.176,0,0
1690,4.30839,555.582,0,0
1691,4.1879,792.139,0,0
1692,4.28431,595.596,0,0
1693,4.21202,738.834,0,0
1694,4.50068,382.712,0,0
1695,4.13964,984.083,0,1
1696,4.30839,571.006,0,1
1697,4.28431,610.901,0,1
1698,3.89775,86400,0,1
1699,4.09134,1277.77,0,1
1700,3.94621,7039.12,0,1
1701,3.825,86400,0,1
1702,3.97042,4007.96,0,1
1703,3.77644,86400,0,1
1704,3.94621,6893.21,0,1
1705,3.53308,86400,0,1
1706,3.77644,86400,0,1
1707,3.75215,86400,0,1
1708,3.43545,86400,0,1
1709,3.55746,86400,0,1
1710,3.50868,86400,0,1
1711,3.53308,86400,0,1
1712,3.38657,86400,0,1
1713,3.23969,86400,0,1
1714,3.33765,86400,0,1
1715,3.28869,86400,0,1
1716,3.21517,86400,0,1
1717,3.26419,86400,0,1
1718,3.11699,86400,0,1
1719,3.09242,86400,0,1
1720,3.09242,86400,0,1
1721,3.09242,86400,0,1
1722,2.7473,86400,0,1
1723,2.94477,86400,0,1
1724,2.92012,86400,0,1
1725,2.92012,86400,0,1
1726,2.67307,86400,0,1
1727,2.69782,86400,0,1
1728,2.67307,86400,0,1
1729,2.6483,86400,0,1
1730,2.52429,86400,0,1
1731,2.59873,86400,0,1
1732,2.47462,86400,0,1
1733,2.22553,86400,0,1
1734,2.27543,86400,0,1
1735,2.40001,86400,0,1
1736,2.37512,86400,0,1
1737,2.35022,86400,0,1
1738,2.17557,86400,0,1
1739,2.05047,86400,0,1
1740,2.07552,86400,0,1
1741,2.00034,86400,0,1
1742,2.10055,86400,0,1
1743,2.10055,86400,1,0
1744,2.10055,86400,1,0
1745,2.02541,86400,1,0
1746,2.10055,86400,1,0
1747,2.35022,86400,1,0
1748,2.47462,86400,1,0
1749,2.42489,86400,1,0
1750,2.49946,86400,1,0
1751,2.6483,86400,1,0
1752,2.52429,86400,1,0
1753,2.44976,86400,1,0
1754,2.47462,86400,1,0
1755,2.52429,86400,1,0
1756,2.67307,86400,1,0
1757,2.8708,86400,1,0
1758,2.84612,86400,1,0
1759,2.79673,86400,1,0
1760,2.6483,86400,1,0
1761,2.84612,86400,1,0
1762,2.77202,86400,1,0
1763,2.99403,86400,0,0
1764,2.9694,86400,0,0
1765,2.79673,86400,0,0
1766,2.79673,86400,0,0
1767,2.82143,86400,0,0
1768,2.89547,86400,0,0
1769,2.92012,86400,0,0
1770,3.04324,86400,0,0
1771,2.79673,86400,0,0
1772,2.82143,86400,0,0
1773,2.7473,86400,0,0
1774,2.84612,86400,0,0
1775,2.84612,86400,0,0
1776,2.92012,86400,0,0
1777,2.92012,86400,0,0
1778,2.8708,86400,0,0
1779,2.84612,86400,0,0
1780,3.01864,86400,0,0
1781,2.94477,86400,0,0
1782,2.9694,86400,0,0
1783,3.04324,86400,0,0
1784,2.99403,86400,0,0
1785,2.84612,86400,0,0
1786,2.8708,86400,0,0
1787,3.01864,86400,0,0
1788,2.84612,86400,0,0
1789,3.11699,86400,0,0
1790,3.01864,86400,0,0
1791,3.04324,86400,0,0
1792,2.94477,86400,0,0
1793,3.09242,86400,0,0
1794,3.06784,86400,0,0
1795,2.8708,86400,0,0
1796,2.89547,86400,0,0
1797,3.1661,86400,0,0
1798,3.09242,86400,0,0
1799,2.99403,86400,0,0
1800,2.94477,86400,0,0
1801,2.84612,86400,0,0
1802,2.82143,86400,0,0
1803,3.19064,86400,0,0
1804,3.01864,86400,0,0
1805,2.84612,86400,0,0
1806,2.9694,86400,0,0
1807,2.99403,86400,0,0
1808,3.14155,86400,0,0
1809,2.92012,86400,0,0
1810,2.94477,86400,0,0
1811,2.89547,86400,0,0
1812,3.01864,86400,0,0
1813,3.06784,86400,0,0
1814,3.14155,86400,0,0
1815,3.06784,86400,0,0
1816,3.01864,86400,0,0
1817,3.04324,86400,0,0
1818,3.11699,86400,0,0
1819,3.04324,86400,0,0
1820,3.33765,86400,0,0
1821,2.9694,86400,0,0
